price,property_id
779153208.191503,a2f3f7a1cd573e2a33f52e2d
762025839.203643,47344a66471fa51f61c64652
747507676.722552,78fd849c9429091347d7e5c9
701962975.34897,c3daf2abea55af99c9579319
902012783.53302,52864916eb1984abca41ec66
956476007.468394,c62494a9d7aede44f2f84023
913422038.438178,a2b576643f7a032371587e5e
535194219.558589,e53bc68f0e97ccead24f3e56
655762171.508363,fd82c710aad91bc90af490fe
1019809154.85706,d436abc2ee37ba3dd561e940
794554325.287045,216a598114a403676011cb51
951864728.003516,ea230d5eccd2b687888173bb
486131521.711307,18bd0dd7580f2a7cb19a90b9
451584822.137872,b143c8ca6d334f6a73c3f2a0
519592841.711607,ab388cb4fa511968783bafee
533115378.348139,6a4f08cd04d558a56af732d9
478168110.176634,7216c895aa047c4f405c4941
625264207.061473,a493488dcd906dc74cf8a604
585554283.948961,7844b0b2bc65dced90a355c6
581985657.704381,c1976383069b6b82ab29d092
478732959.32413,e5cfd99e2308b7b73581dbdc
472320251.893416,c18c2ea88f4ac53970b53d2c
652531020.678605,842c9f0e4edf1e5a672ce15e
558532009.143094,7dd1e46dcbddc6bf5ef694de
589713543.114763,6cc4f32b39180bd1ec7e117b
862501300.035622,79e643789a85dc4ffad49a25
932128663.024173,b3402a9173d289d6db78e09d
875597685.401194,a446507813234e358db8b573
706123877.456497,c8ef57ddfb35061d1876f94e
871765074.244223,360be0df2c003005e3db080e
807974233.673509,9ab245a4c91877cb7a8661ce
902898174.926321,a57a34c7486e7a40e8deb316
640594793.788122,ceba7d0f56f6cb03538962fb
844389500.738617,d5475993f9db58c3e4baf7a3
723315858.070531,d37a1dda09e30da13ff5bfc3
642495491.63809,68a8b8d077a8232723bf37e9
628544153.816999,e1eea7716ca6490b7640717a
668097245.969052,4ae6d75b10848d259ecba576
921167616.880811,17afbce5c0b56732abbea936
902012783.53302,84a2673eccd3cf3bd7fd3eb0
1093043279.21334,f2f4e6cbafe527b155707f01
981482869.462338,de2e3a592cda5b76c9573c5c
1230896210.31812,fac651cf404a58f24dc7d286
1272738890.9939,e6f312a0877af26b69855a3d
1153022062.98358,333a643c623a9bc75f3a40f2
1016065153.32266,64593641e470908ef23b46cb
1141691088.14107,ce9f2f0071be658ae75ca6f9
824423112.578663,9ab385e399a4673732b6a799
551051568.71184,3429c774b736cefc051e2c55
556009863.692773,a51ad0372758b2bbfe73f8fd
619813498.574596,8c801a266256e3fbabe7e3d2
821353343.950472,ca2f81b8fb6fda20aefb0ccb
735214899.499693,3c1b1f86087f9b99380e387c
1039019292.15202,b0cad5d612954b8cab18101c
804571961.734735,7eb991f4c69215377e4dac8f
1092347073.75309,0d130b8bea4321300396fa34
596409994.737614,8dfa059401e1dca80ae65ae1
903072715.015042,3e3f264cd0ac7a65ed2349a2
472320251.893416,112dce80bf512f3f24391d23
598015816.588866,ff25ded6333278149f8fb68f
599020996.065003,d555b82c192794e87e9d536f
868198373.695639,a787382d96ef9fce8f27bc70
836965063.855837,8c3aa295f7bcfd9a43eb2037
483326828.841252,13ac95652fb3cf6c43dafc66
457396309.419704,42fc6a80b882c32f6264ac10
436517359.891431,1e9c53e09220d689a0210ab9
515856381.678104,3348706086aa3db5c92259c3
493601178.183944,66d402a9b7d05f29282ddb00
433682059.742209,cf88be51d6f31c10e5868ff7
459569286.790178,30b3f38716be209a894b0942
553286986.050358,0a5908a92d0ba3e36f54b1f3
602651764.881638,dd206b6ea2d7f6555109ea39
677504807.034232,c641febd8bc2ece3e4d2d8b6
715200777.663439,c11fdc02a288af0572a2bca1
719597264.39776,35dc60a65969b264ab283d6d
904981784.505743,d9cb0f637cd4feaaaf8a21c0
487927363.958216,7e8dfae9a5f1faf8afa706f7
499795197.042013,a280fe7610c254b935c9dcfc
609194765.485204,85524880fdc4e4daf90e96fd
492295736.8281,f361109d06f6609c16724b39
674891422.363641,3f6b2f0c0876c21755369cb6
622253597.819528,de26819064a290ce78d8fcc1
1064995323.56345,91be1260a84ab7fa3521c495
920824577.633446,18c8dc4549d38c918af2972e
551431399.515518,782b0fb8641849c2c34291e6
725535301.920521,54933f8b33a4fd6f031ed5be
652576914.377978,953176c9a901b4f61c030432
698424903.931506,357e2add3d68167a4f3ce15e
833397279.726432,90332d50e91925eb9b614bef
1060637484.4033,11723d1d472bf1a3fdd8b72c
1030651114.12126,01f8b6799e2910f7769db175
521139803.243201,a0d5001f7dd42d7f0c91d2a9
764778325.91818,d4439c35bcb88e1490916c67
1003320847.77545,4a73dad0ff8a5262e8b07c4b
1067875117.93664,3dd8085a65f24b497ea59557
1198214878.46991,39ef085809bc80e32e7b6af6
1135013714.38221,b98ee16e8fd7d1c75a9da13c
867251120.142023,16deb26bf740fa61e258f545
735678871.528486,732a3bd457d7798e1fd892f6
625603883.280331,1376058cb128a1c7729cd2e9
1058269798.5621,cac7e7c3e13af91bdc7107e8
455578929.017735,9f3dfa6e1422f6aeac527c61
1093117104.68729,4dd3d1288ccb66ee4fb9c097
823861477.970799,15fb97d6a43731d61e95d004
577447650.473324,dac29573163315edf99e0e7a
800343753.790554,b93f2864087d41c3c92d43c3
800343753.790554,cd4656aed92f5c0a0b6b7c0c
913422038.438178,556210496090b42ac10cf1b8
913422038.438178,762979729fb21e56a32ed14e
492295736.8281,ea935b76abe664d5e2c4736f
560630213.808883,40e9ef1e7c6749b7a8d04ea9
545637024.521771,058265732a484ac8d5497f5c
529776851.248069,6f52ea8340cdd283f9a79720
674891422.363641,cafe7c1ee67458e05c84d5fb
535778592.374513,3f45ed2f08a2b03b738fbb5e
740023693.545976,f203b18854b75c4564d7a17d
645496452.615447,d5333f639d11bc3ab073ed72
440636038.05921,c14f644116669a160446a945
524021273.349458,de585856ff546e00a5a4672e
554050853.544061,7a80663cae7c191b5d025fa0
482879761.282734,71f80198e68fbba902650b1a
558641843.701149,f3523e0626df8cea803ead0f
534813292.824856,619abd5f978b1573761be86d
572581837.454691,17a2323b855e93533a9f09f2
767215582.329781,38e8630f2c05ea38e2257c21
523507721.901976,1e3798d739f85ee0e5a314ca
609393368.199047,46d0544f411bbfb6b452858c
529435334.064131,605e7a71eecb13b23ffca0c1
557892184.907887,7515b37b7ae7c62f3dafbe7d
590306314.211323,28be121ada9c9303be802474
807929519.556315,331d54f8a1bd3dabce73d6d9
770819608.921633,22d167639ccaace593dffa31
573820484.157838,36cd68fc3ffab79fcaa340ab
893092740.864758,db924733e88c361cdfab874a
908072808.697118,64eea2e9a13a8edfe8ac7027
911664145.534688,97fe6eeed892111bfa20255b
696153710.604646,b54e6757829ac95e2076d954
827565765.07924,dd59b8122458557041903207
945419497.106083,b35c58fc1c05a77433025318
666563949.04056,c41964afa164d8b75f8dbe92
711869853.427595,96b3ea80cce599b68f96f86e
824976396.169321,a4bc87ad4f1ad97c0a63d843
578410700.23482,16e62269e6aa2ea052d05f71
913711005.664745,518b37b51f824fa0fb5075d3
796486061.008416,e083d83369cbc93fb94842a1
886709258.047806,57deff02895d5286eda10d89
746664556.319428,7ed35835fbe694bc237abe38
861263936.034787,b48efa9ddf36e85164354f26
798478208.52037,5910c9b29a1025bada93a5e1
813734134.045476,10a650e8cb5425c97f08f68a
843997954.609025,9e0feca2ec3043ae6f840631
892159123.125887,35ce37bbecac6b164fa21e6c
802606140.592686,c4955010d066e013812a85ea
561812875.073263,d5a83c31bec18d1c3eb9af7d
865322428.07709,70217bd08583854329722821
764124030.437963,28e748e7aa0a447731e06706
637367784.060436,27929c0a3e0fd2d6d2969e03
675309983.045131,5c5ea0d8bae75e0a5c88414f
682262351.307423,2233f50cf7b04791cf1ddeaa
682954725.409324,bf430621f17dcaf17fb91ac7
801396520.944695,d8dc9de06461e0220bc55906
798528021.535708,d988975f8c4e6ee8fd8dc1e1
1028712923.24392,bab884e0f99df269805e83a4
937051934.651744,8fa9b20af1508af7a01e2267
482356586.306417,b6f195d44ddbe10b78b97191
549733801.456319,2ab0eeac4a228d5769fb4365
556534203.154238,347a4deda03bfdde6d1c163d
465175889.754399,17230f18b30b94606fea047d
883594261.629576,eab4ae491bbbe7b8ab107229
1028552003.99394,07c753474a847bf2bccd55b7
669598247.892445,b7ce05400f0261743073e072
711561506.176366,4a33d213841d2af537aa967a
829556057.31732,04eb0b590ce7483c615b043b
537678688.244598,a01a51af09a3dc387a18b58c
1084390224.6426,270b930a9e22d5016ffa4019
1007026163.85523,5ed1320fe84a518e267ff537
710372981.377575,f04b574dc221473cfd616e22
914090299.441886,6f7e390aa6135019dc5a828f
603515707.627661,776d4a19fb3852fe6dcd3ddb
671939832.180784,b7f164b79658952248866c34
595578826.232928,aafeff5826516e363471e439
501183683.367009,eba6a2b80a17a846ae560ece
566564806.778923,90e62f8656ae504bf6175e0d
497051057.693054,dc4331d09a1e36baaa6bde53
533339831.332225,372d67ccb9d251e290891f0a
519592841.711607,a7801c67a0ddd71c50ba38d3
495098468.543709,e4d6b81f169cab8ea0244d75
902898174.926321,cd5c6655243a4be0912bc92a
988561745.821184,f7a7281a19733251134364fc
1093043279.21334,a716ec25a219961fbe90f367
889078512.153824,8bd45966c16d4eafb49ee2a2
1228567241.03993,baabbdaa5e8f69fc90d303c1
1276272539.47191,8bed46960db1b2a7954ffbcb
1218347180.87535,dbc123f9502159d660f375ca
1141691088.14107,a4683facc81ccda10e9ae388
976605050.900189,3a576586fa1aac85c2ffb75b
1259074752.42312,b1fb98d0ba25b21c6647d423
454842734.726933,97fa4be3ed93c37c048f507c
508711535.202491,cf184cc576effe39c0f857b8
462876623.623161,784f67fcb2d009d352740ed1
599444026.535235,f4d6ce332121f814aa663fca
523172723.622088,c87ae84ef029febca1e633e8
815524351.028737,e876c6fd9c161861fb92ad5a
1352682820.79936,9047c4764f2c6b1a10b87e99
484608194.678655,234c94e9a248ae57bb5a0771
466093780.886581,a49c2976ca4f24f3a6b622e3
566216231.467118,ffc171cf73514bed077339a6
495123532.993753,fba83f5feea2522888377066
910616998.53053,1a593800d5785ecc36c25ead
710398036.746351,ab157c9601861dc387a91b82
556608759.419138,f87f8003f15b0fbc12609514
833246441.020316,f44d035ea2b15b2c69d4da50
750584732.734185,fc815b59cce7934f816f0502
523145101.98225,32915b77ca68000ba9eed6d8
543629787.862201,cb083fa7ff634f424a351840
490900754.800261,4f3c7b9bc78f882f858b3d3a
496620273.536202,53d33316e237830ad463a26b
544698314.590024,f5d852e25d51377686c43bc8
993237201.039719,64731b6eaf4fd2bb6c155013
551184305.344509,dad7e45e4706ab2564ef9cf1
617067764.194658,255914e9b13ad94efa6ed365
862327732.917907,5a8950a64b4aea4ac13dad45
1001614683.08449,70f51b4abf26651111305b1b
1000957352.62186,8919ca18fff7571002e440ec
913422038.438178,f776a4e0c8c82b3d29756b34
980123196.194366,7ea4af39a7e577ffbd600f0d
902408141.178417,45fc0d46c7a4df7ff6976fce
870217180.562482,7cdcecc706fc7c79cce45b20
710506845.658102,3503f56e09e639be4762ff2d
693006685.47851,f70ac0d227db6f5333aa821e
485295977.288247,20db610da64f80afc1621b12
721768384.193834,c80ef212c870e2f20ed2234a
461046732.436896,7dc68d5cac1b7fcdab35586e
1021987823.82878,a478fb93a131fee4119bb9f9
619323769.591097,7749b2b534213ec7b536372b
1023736509.1182,43e59f5312e304fc21c1e052
979130850.097173,82a7920524816f3db7f5a4ca
940718028.695817,1a7e331d9ff88ae5efafa8ea
458941052.520239,a57350d4c79a415137281cb7
705158842.234238,f3a6132006d54d0e22a17e84
806016942.036047,14caab87a129f51b2b70508e
741424758.86894,ba2423d79744d763aa3744f8
1101104569.97167,1caac10c1121a795a172889b
601936194.241992,40768729f2697b87ed6519d1
791847232.504082,843234d3c6c20bb60a17fbee
537369586.753247,cd2e4dff930a1c7a1a569992
654030766.889278,5a6eab133b7e95155f6a9012
619207802.816415,5bba6c40aeb129c433d2c58e
678107261.947726,ad3c644b506498127c7beef1
682452730.378027,a379656c49f4cb1cfc5b3f03
648075340.36284,998c1a6ace613d8a7468ba5c
513024890.461024,dd610d7ece83bb02dcd7a22f
528797900.221056,539467d04a2b3e78c592b11b
475991325.334727,e40fe4ac43cabe82c03dda59
585554283.948961,5561eab714583013b422e7d4
782172918.229719,d9110b2b5b1c02766da9e24e
798776748.782055,c72cf05b93b9c290c063b08b
688677754.956156,d71cc157c0c43935989009f5
932128663.024173,4199eaa19ddf8ac436bb2ba3
988561745.821184,d23d12bd86def2657038a481
902012783.53302,ca438e13d8aa6285858da0aa
1093043279.21334,a173eb804f4bcf6bfe889417
913422038.438178,9b3677d498c2ccf69c756ec7
615306873.936519,f8c787390e4c6d2e99fc7c3d
621580997.235886,a188aa896d1b4520ccd6b65f
799695706.868542,9fa39c9eb4b10a20dda6c3c2
671821064.580895,7bc9022fa1eadbd9ab39acd9
960105165.653223,46f0731f62232b32eb733dc3
536465838.362361,b6767d1e329ff5e28c42f632
556009863.692773,abde4b06769fcb1d5577fa7f
613296390.265299,1496d159d31717ce254f67a7
508314343.249497,1470749d0d2551a93827e441
639414887.462244,3ac517f74dbf8cdc8feadfe8
1021805148.56547,fc6616c62030a53d2aa46b12
669469964.983245,8497f34947cb4c0ff18a0eaa
631780489.710763,3b2936127f5a4684a1d3de22
830846672.380009,dab58562904cd13a93d913e1
796873660.242645,69d1e47b6bdc57512f1838a5
733349073.550142,23c7f9a0534a4ae6a24e38a6
865229082.696473,640e9fe41fb79ecba89d8951
767076646.082482,31f6a25d56f3bb36386d07ae
796249833.311589,bfb30ae71cdca27f5a5494c6
981014081.313781,baacf0dbd690644d74f3a929
958871439.617918,cdcb874d2e62220d12230632
1057337560.42419,1421bdbd9cf7572b799b732c
1065262141.90518,ee9e5adab1455d38edfcaa6e
949001215.325488,1fae43a9450fae02919962b9
742351543.138549,5f9ee280509afd55d24f39b7
569138329.579648,82902f2082dd405ab538ff58
949276079.764757,eae52c81f779a61f57cb5b58
707449741.63122,4ec0aee1b202642d2739068b
964039324.419925,f4c6c3210a3c2eb935c6d5bb
404244503.55037,14a14706d405569501327924
945109988.40808,146a5a4f3d111dc7b955ce42
798416529.005067,99bdce7cdea643b0442976f5
471348972.027653,733c7cdfd50db77066a67140
718670143.310137,de328410e22767c66d919423
961080895.321686,d0116b53467b3081664fb268
515618807.520842,dc722ea5c4d62773f9fb6bbc
1097948327.82341,e84605e3aadd50b064c8eac3
669983517.001236,31a3719e57ab1425e7267fad
879994463.02986,34993717af3f861b9735df6e
809390909.019439,543822711986a454cfd764e3
901599758.218062,5bbc4ff9cc3ddacb39469e27
883039834.759003,d7ced905983af0800c19b7fe
925477532.962639,02d5bac2567ee9e19041ad42
1093043279.21334,f4897a8a0a911a2acfb8e8c7
554459011.146875,4ba19ab08d1fe7f72d0dd37a
465646583.634655,b7c07f8afe037d55bddb8e41
508887432.96935,40b20b5a3a986802d64f7675
1082258206.6548,01fb5931cb55f5308382818e
796249833.311589,7cd0c7174b957df1f004fc88
701222587.743835,ca13bacbf6dc8d1b09fe4c67
505939609.50887,0ed0dc77661be57aab63bc83
492488308.387949,d03558acc19951a882bd568b
968797041.439362,b8cca0d70fb46f3a31473e98
908569601.267682,f665a58fa8eda69547c1a159
678090131.931057,8aa5ae4637ba83e672cd3ab9
946139144.003763,a6da1996f66e545041d920d6
809713551.739931,b828609eff041a68fa243a12
515008547.423508,3f39a260b81dd7de1dff2b31
975891577.937785,40fd167916ff071afdc44792
918087009.201261,6ca31945172976c3a11732c6
686586636.95018,1437d1f1601d26a3dca7594f
913422038.438178,ebab054e5f256bf4e382002a
711824532.199265,0838d0df248d723da4e25ea9
843159508.613264,7a134e45b9ebe710c6c6efe6
519592841.711607,6e9c7f27d6b89c5f9696fae6
1276272539.47191,bd12c705950c46e679c34bf6
721845538.926528,fa2c1092f17ce021964f8953
932128663.024173,e3202b635974f7a3367c0ff9
883039834.759003,49bdf0f970af03d83a57dcff
874735644.626497,91af29fa680d8033188ffc39
528797900.221056,cb626b981c0997d254388e76
690512937.423573,155a8e4186d1626fdda4d0ee
558301180.46279,d337476c2cfa780518523a6b
730639627.545828,7c3ea8523ece273991a190da
1081069995.25179,674c02227165e1c7189c54e4
927364338.900456,17056748001fd65cb961b384
1259911473.24303,f56bca5bebfc765162c8cae0
516979496.400372,5f4b0ec9c7452b888b33c3e8
521994894.513143,13dbc077e552640736267a49
900611547.583241,cb645955c851790e83e696a7
791540155.02987,649cca8c83352caf7442f20a
1093360240.35451,fc8836e71725949c5f3fa7f7
585554283.948961,4f431d80287051ca323f2c08
1211545166.4775,42defcc69fa22e4c858f3c24
915741727.039819,291a2f9022933c9d81311e81
895919925.383542,d48a061a2040d851937413aa
965205147.744759,55d2ad80322427ee3426dceb
903968940.315211,8c41bfacbc1a6ab831b26fa8
816397046.512596,c7214222fefdd8d2ad7f8f8f
1096741575.42135,b3d9a095c9c73004643c9e78
1021019672.54127,d49aeae19e13909e75dda2b6
721473579.549807,dd10dcc52d2549df85f2a8ec
902012783.53302,6732b448d2e4f32679f235ad
913363485.707655,f08a5c2992cfee4c0910f68c
906866665.039236,e3a62f080c25f404ca995e06
851902214.202552,7634d584c3042533942e2dc0
969315144.099548,ae58dee872922a9c678dbfcc
502508318.288764,5ec01e911785dbd5b49b166c
544629639.577933,9bc12d9c9ad95064412c3413
506818756.087763,7acdaa0cee1ee62e15f4490b
791279849.302235,d76d5b14d0acc5295b8057e2
462354305.575217,32f3364ac1fabdd13db1cfe5
534429857.454701,8cab957b322f1aba06bae4ad
552382761.440916,e3dc8b417819e9afe3fc7d0d
601659089.385799,c71fbecd8f7310c201adbf40
758853286.655304,54c9bffcdc46819f67e4b3d1
879994463.02986,4d94a2295f612b96264a0db8
1018493233.41933,874f4a836cb74be301e068cd
824310995.381683,a18925f908acda4171bfbe36
944564414.296111,a587c7419568288d68c46feb
550152436.788141,19994da77ce4f2db3efe6660
471285749.505294,9c4dece6127f1f3f3bc1e0f7
584140281.460307,09c28a830f8093802384071c
471285749.505294,5766f7cfab59c920081e3046
489735376.305685,964b7d9de17c1ce396fb83fd
897387792.395145,44f77a86369d6607753adc09
522098981.019738,7f25471be85adf0baeb8ebbc
588025763.150898,6859481703fb0cb34c1e564d
496368183.737933,7ba0c14dce0cb09ef5735d9f
548857193.420207,62cd6a29e98a5b7a5ad38050
692622246.47016,9c6d7e6260e4fe83d43706d4
903072715.015042,5dbcb55dbba823dc31b041f6
678090131.931057,85abc5c0353c5b678f087824
836324020.497952,56dd1bc39664f8e9f316851b
588093998.513548,b23341faa7307d9d6009c6d8
676236630.556981,2af941adae2e8dfd66542055
816561675.284769,268f887f25d416dcd3c0c9c2
1277691816.19361,9ddc7272fe43f07035d3da63
984014219.34867,4002635ca8b087877ad22d5b
675091062.818711,b515b1caa608ff42574e5a06
676201481.610946,710542343cece039a279dbee
513472139.802004,187a143dbd6d4bd81d6d9c32
1080237758.04037,26db92c003c8e67d92d88aaf
683991254.132056,641ac8f4f60ae2b9cf6add93
676201481.610946,784714647351cb6745c867b1
980123196.194366,5fcf1e2ab4edf13ec844decf
823547967.416267,2575d932e98c421bbb38b267
531064308.660831,af9d2f5f62bf74a7fa9c74f4
528797900.221056,4db8d529af9f718e6d81a85d
588404245.507142,9a3368605e5f563e29182f3b
467055805.255595,5ff696d8369101b6dc60e2ed
456910282.620359,95ade3ab8dc04237acd6441a
475991325.334727,607ed21e896eb5ffb50d5ead
506588464.054625,40d9a852bbed67a6036c6d8b
688677754.956156,97badba651a94721af5df3f0
516595133.499363,b2f089146c30929c4836f0fb
709948221.62598,936307e2f478c3ff7b9652e3
901961329.836469,b6d5cb459999de084965e993
520387615.920583,aeb66f808982c6308d891f55
794170780.294996,cf8418c60f4e54dfa09b1e6e
642495491.63809,1dcf71e8fbfef2c6534576df
553053290.477968,c78b16f05ef58855da0d4f2f
614229242.023249,19ecf1fc86396ada203c2a19
528401895.493851,985fc7ab5aabf1831ce3d298
872559173.471535,8aaeae6bcfcee5ad928ce28d
932128663.024173,1a93cae134c79a43b13ce656
796519658.363439,ffad647e8ee35eaea6378fb6
981313695.182163,c21a3eaa136ef8a912ce7b74
777316160.138451,fabe0f299a4e4bc6f51d54b9
791540155.02987,5af99278b1091dca9b0b0332
1015663522.66906,3f0c845deec1c24472a35efd
1093360240.35451,c10f25fd39dd36287a6cde73
1141691088.14107,f37d31c512866b575780c4b7
585554283.948961,5d34f871e5a5cb3a655a0b13
902012783.53302,95bb852a958d7b16fd676e3c
601211632.972462,24857a7a80d5f13a52eeb054
1005944808.64334,f9796e9d13fe1becef435e54
988759190.902721,1c2739878e452a340a4e8972
793446969.20118,698f3f1929a2dbbc69865b65
515008547.423508,bc230105784ca8640e499ca2
470726181.66496,622fdba953206a65224f2c82
751268961.775881,6765fc17d98c08142d3d7757
544996595.386926,6f35fcba4ffd6a58bce85892
759013729.96842,d8654c08e95b39e3b4891cd9
1259911473.24303,33305df46dc2186c7e3f727e
711824532.199265,0cec193a20d720af010383b1
589676256.609449,734efe04fa6b326ae1d072e8
519620770.026661,69190139558b2ef3eface18d
636901159.334313,bb084299ad23f245d7cc5b69
796519658.363439,d4c7b3372d70b898b167b92a
902898174.926321,4a119b1bbf04b4bd6051c5b1
480578518.034417,f844345b6224bc76bc3c6f91
1069690564.57028,052505ca8210e5e651fc0b63
908569601.267682,5731cdf8cac0b8371d786c90
748050669.502422,594d8d78af90086bf8cdf09c
389424478.378522,fcaddcc78938f3a234dd2d3f
767873320.256693,1574958978c9b5d23d9521b5
813037199.990858,55902baa0ece72e2e8c869d6
897623094.068944,46161effff173111bb6c3a32
454587815.460907,b3fcd9cbfd485e4e1da6c89c
864501196.343089,213ddc1761cd6b018349786a
822858499.861442,be3b1df5f008636e14bec3fe
462187222.217048,dd27922be5b6f730f8b4e058
727691098.135011,cd2aeb1b2649ef421102def7
622338291.852275,a226b4af016a772dc7e39ac8
525189593.501743,dcef5b332fd31d0ed8d754f3
932128663.024173,481492907baba4574d4a6f35
815492023.941068,10e5e54ab66b58b3f41ec381
514665017.436592,d48866a153ea0fd23a858cd6
845281890.252144,d273a2075d28e343a657d9de
813497690.647137,90a711f776d53cf654614649
494648674.398781,f87c76eb5071c5b309e3ac3a
569922632.502461,74df03749e60c216a3e1292f
552578543.525262,03a84af05df0f577e09d60c1
1276272539.47191,78682041182f01ee4db04e8e
752268053.337072,25c76b5a1da0c2d8158b3732
500977759.615049,af8f09175265e1546200ff86
468056460.28326,c8d4ffb290aa9cea002e8d67
564764238.8733,cb89ad8156c3428ac80a4db3
564958865.469628,7602cb1e6fef087d8ee81aac
699959608.219898,00c75d59ed4777481a50cbd3
702640759.097791,fd36cffb856c2a14982a5fa9
466214174.697475,06ccfa37fa6b011ac38422de
579195058.847248,257b533b6a66b40d0f097c55
501611631.739687,736eef4bb36681acbcc3c41b
828548801.624593,e1a4437b17f7bec650d8cd97
828548801.624593,ecabfcb8ce9bb47ec3089c7e
979783272.82937,a5a46af0c9fb5c0a03855660
809804266.847771,920b50f4355cd2674ceee068
803855696.974288,410e5af026805ec8088f2e71
506653491.204957,efa0c01632d13ab59f629ab1
714404230.518088,5965d19a68a8414b0419bc68
1018189998.16172,64955a117f2d9264eb59fa82
793446969.20118,8cd46b5c9cbd056d3712f155
703206555.008245,65f736c3fee3d14c31a57d1f
908569601.267682,66e9c614882d58c022de7a2c
468316312.803096,8c787c1e6161b18601e6d7de
452494520.769071,29a115ba5b198689fce5f93b
554321837.547642,de8ee990e70c8e5ad167dc89
932128663.024173,0b65098a19c2fc1caa6577ed
796519658.363439,70ea0403b722a1dae1ff9b18
483583367.955918,5c77e242474e477513b60ad8
483408581.168842,1655a92b20740a11a5889519
902012783.53302,1709b1446b20b21482dd2d36
635139758.077275,e5dba7fa0cfb81488b0c331e
902898174.926321,d09dc3a3270073e5f1cb353c
1259911473.24303,368e740cb71b9175fe5b7b6a
977183856.810858,b8a8ad4c0215077d3e5aa472
556995180.105755,1f4a78e094987ce29f054fb8
834343737.119021,aae3a99ac764b8e9bfc562cf
571338584.35292,a63ecc5539e8725af4128cb5
642530530.860088,a29e18f37ded2e901181d7d2
670028320.323516,14ead7469d05e5eacce6a575
734216386.897023,1cbf39c44f6b0fdbf9554845
797165346.868564,9012294b64280c565a88a1d8
676534285.062186,dc0e9ce44b9932c6e48a9390
803825428.826272,a4f272acb4b3b4f5fc72e99d
713266556.485265,b0a7295da89516be1c44512e
902770260.492486,b638b937d4f62949b9eb9fce
792409291.979575,cadd4a6e1075b57f7b74c63e
745971690.876335,a88f4eeeeac5ccd1ba9b8a4e
569040841.079684,29616bf14b5f1cd42786a91d
638252578.815186,f03f97ca55e9a43928c18237
511615113.919017,5fb9bd3aee2e1320dcbea448
920824577.633446,34bcfc2f0cefad790922879e
705410042.850841,8c9849cf3d20991e5126420b
898524788.418292,ca7b9296080c9fc9fb232782
482879761.282734,63a5989d0dad994a6af7734c
645496452.615447,7d25023ecf668945c87e0666
484274651.597824,fde3d4a4a819b1fa40530238
554050853.544061,e3338ac993873aca45755dc8
440636038.05921,bfeab1b12dd82efa96efac31
558641843.701149,2d564574f0191164ff1d068b
483726259.916273,5529d858e9c9e3e92ce8a95a
533662285.586941,2755af908b841e9024718b3d
532245768.619848,623df36ea9610ed5c58dbd8b
