"property_id","price"
"6cc4f32b39180bd1ec7e117b",717767150.878906
"79e643789a85dc4ffad49a25",1170180541.99219
"b3402a9173d289d6db78e09d",1230782592.77344
"a446507813234e358db8b573",683890808.105469
"c8ef57ddfb35061d1876f94e",784531250
"360be0df2c003005e3db080e",1222009033.20312
"9ab245a4c91877cb7a8661ce",1093055053.71094
"a57a34c7486e7a40e8deb316",1137035034.17969
"ceba7d0f56f6cb03538962fb",764773193.359375
"d5475993f9db58c3e4baf7a3",884259216.308594
"d37a1dda09e30da13ff5bfc3",901630310.058594
"68a8b8d077a8232723bf37e9",746297485.351562
"e1eea7716ca6490b7640717a",728169067.382812
"4ae6d75b10848d259ecba576",1105068969.72656
"17afbce5c0b56732abbea936",1139007690.42969
"84a2673eccd3cf3bd7fd3eb0",870221862.792969
"f2f4e6cbafe527b155707f01",1336350219.72656
"de2e3a592cda5b76c9573c5c",920170410.15625
"fac651cf404a58f24dc7d286",1522664062.5
"e6f312a0877af26b69855a3d",1428071899.41406
"333a643c623a9bc75f3a40f2",1341983642.57812
"64593641e470908ef23b46cb",1082986938.47656
"ce9f2f0071be658ae75ca6f9",1477258300.78125
"9ab385e399a4673732b6a799",890287963.867188
"3429c774b736cefc051e2c55",683797180.175781
"a51ad0372758b2bbfe73f8fd",842592834.472656
"8c801a266256e3fbabe7e3d2",716850585.9375
"ca2f81b8fb6fda20aefb0ccb",768596923.828125
"3c1b1f86087f9b99380e387c",1034740356.44531
"b0cad5d612954b8cab18101c",812216308.59375
"7eb991f4c69215377e4dac8f",1085846313.47656
"0d130b8bea4321300396fa34",1115634887.69531
"8dfa059401e1dca80ae65ae1",1110093994.14062
"3e3f264cd0ac7a65ed2349a2",1140758422.85156
"112dce80bf512f3f24391d23",672183105.46875
"ff25ded6333278149f8fb68f",773282592.773438
"d555b82c192794e87e9d536f",901926452.636719
"a787382d96ef9fce8f27bc70",1210158081.05469
"8c3aa295f7bcfd9a43eb2037",1057127075.19531
"13ac95652fb3cf6c43dafc66",609313537.597656
"42fc6a80b882c32f6264ac10",523811096.191406
"1e9c53e09220d689a0210ab9",483975463.867188
"3348706086aa3db5c92259c3",559125366.210938
"66d402a9b7d05f29282ddb00",794811401.367188
"cf88be51d6f31c10e5868ff7",372457092.285156
"30b3f38716be209a894b0942",533449462.890625
"0a5908a92d0ba3e36f54b1f3",596604492.1875
"dd206b6ea2d7f6555109ea39",656349243.164062
"c641febd8bc2ece3e4d2d8b6",587589843.75
"c11fdc02a288af0572a2bca1",949380737.304688
"35dc60a65969b264ab283d6d",604837036.132812
"d9cb0f637cd4feaaaf8a21c0",792204589.84375
"7e8dfae9a5f1faf8afa706f7",579278991.699219
"a280fe7610c254b935c9dcfc",679851684.570312
"85524880fdc4e4daf90e96fd",611003295.898438
"f361109d06f6609c16724b39",638222778.320312
"3f6b2f0c0876c21755369cb6",794741943.359375
"de26819064a290ce78d8fcc1",681774902.34375
"91be1260a84ab7fa3521c495",1334277221.67969
"18c8dc4549d38c918af2972e",937412597.65625
"782b0fb8641849c2c34291e6",541031250
"54933f8b33a4fd6f031ed5be",982740844.726562
"953176c9a901b4f61c030432",1003964660.64453
"357e2add3d68167a4f3ce15e",832385375.976562
"90332d50e91925eb9b614bef",1190282470.70312
"11723d1d472bf1a3fdd8b72c",1330869018.55469
"01f8b6799e2910f7769db175",790474731.445312
"a0d5001f7dd42d7f0c91d2a9",571512207.03125
"d4439c35bcb88e1490916c67",621794128.417969
"4a73dad0ff8a5262e8b07c4b",1060690429.6875
"3dd8085a65f24b497ea59557",1178028198.24219
"39ef085809bc80e32e7b6af6",1394454223.63281
"b98ee16e8fd7d1c75a9da13c",1423579467.77344
"16deb26bf740fa61e258f545",1161622802.73438
"732a3bd457d7798e1fd892f6",785907897.949219
"1376058cb128a1c7729cd2e9",1068735107.42188
"cac7e7c3e13af91bdc7107e8",935360900.878906
"9f3dfa6e1422f6aeac527c61",463399017.333984
"4dd3d1288ccb66ee4fb9c097",1049320434.57031
"15fb97d6a43731d61e95d004",1106762329.10156
"dac29573163315edf99e0e7a",580097656.25
"b93f2864087d41c3c92d43c3",890350830.078125
"cd4656aed92f5c0a0b6b7c0c",890350830.078125
"556210496090b42ac10cf1b8",1448430786.13281
"762979729fb21e56a32ed14e",1448430786.13281
"ea935b76abe664d5e2c4736f",634681030.273438
"40e9ef1e7c6749b7a8d04ea9",581930664.0625
"058265732a484ac8d5497f5c",666217407.226562
"6f52ea8340cdd283f9a79720",930429626.464844
"cafe7c1ee67458e05c84d5fb",789085876.464844
"3f45ed2f08a2b03b738fbb5e",635633483.886719
"f203b18854b75c4564d7a17d",868686401.367188
"d5333f639d11bc3ab073ed72",921090454.101562
"c14f644116669a160446a945",483590026.855469
"de585856ff546e00a5a4672e",517297180.175781
"7a80663cae7c191b5d025fa0",846535095.214844
"71f80198e68fbba902650b1a",516169006.347656
"f3523e0626df8cea803ead0f",436157287.597656
"619abd5f978b1573761be86d",639331054.6875
"17a2323b855e93533a9f09f2",598398620.605469
"38e8630f2c05ea38e2257c21",651454528.808594
"1e3798d739f85ee0e5a314ca",517781921.386719
"46d0544f411bbfb6b452858c",662074829.101562
"605e7a71eecb13b23ffca0c1",575216186.523438
"7515b37b7ae7c62f3dafbe7d",682593383.789062
"28be121ada9c9303be802474",749965209.960938
"331d54f8a1bd3dabce73d6d9",960418884.277344
"22d167639ccaace593dffa31",797223815.917969
"36cd68fc3ffab79fcaa340ab",642931213.378906
"db924733e88c361cdfab874a",896810668.945312
"64eea2e9a13a8edfe8ac7027",883365112.304688
"97fe6eeed892111bfa20255b",795975036.621094
"b54e6757829ac95e2076d954",784308959.960938
"dd59b8122458557041903207",694069213.867188
"b35c58fc1c05a77433025318",1286042724.60938
"c41964afa164d8b75f8dbe92",773799377.441406
"96b3ea80cce599b68f96f86e",817301025.390625
"a4bc87ad4f1ad97c0a63d843",770583496.09375
"16e62269e6aa2ea052d05f71",606244689.941406
"518b37b51f824fa0fb5075d3",1278475830.07812
"e083d83369cbc93fb94842a1",868561706.542969
"57deff02895d5286eda10d89",1163269165.03906
"7ed35835fbe694bc237abe38",784875671.386719
"b48efa9ddf36e85164354f26",1075095825.19531
"5910c9b29a1025bada93a5e1",789463806.152344
"10a650e8cb5425c97f08f68a",789221801.757812
"9e0feca2ec3043ae6f840631",1064387084.96094
"35ce37bbecac6b164fa21e6c",719269531.25
"c4955010d066e013812a85ea",1098258300.78125
"d5a83c31bec18d1c3eb9af7d",587248291.015625
"70217bd08583854329722821",683956604.003906
"28e748e7aa0a447731e06706",817757324.21875
"27929c0a3e0fd2d6d2969e03",761696960.449219
"5c5ea0d8bae75e0a5c88414f",1075685546.875
"2233f50cf7b04791cf1ddeaa",574400634.765625
"bf430621f17dcaf17fb91ac7",866846862.792969
"d8dc9de06461e0220bc55906",646184570.3125
"d988975f8c4e6ee8fd8dc1e1",911530883.789062
"bab884e0f99df269805e83a4",1043522460.9375
"8fa9b20af1508af7a01e2267",1150253540.03906
"b6f195d44ddbe10b78b97191",658796630.859375
"2ab0eeac4a228d5769fb4365",579464355.46875
"347a4deda03bfdde6d1c163d",899211975.097656
"17230f18b30b94606fea047d",507082824.707031
"eab4ae491bbbe7b8ab107229",1052141845.70312
"07c753474a847bf2bccd55b7",976622375.488281
"b7ce05400f0261743073e072",719585388.183594
"4a33d213841d2af537aa967a",787056457.519531
"04eb0b590ce7483c615b043b",772616760.253906
"a01a51af09a3dc387a18b58c",523633789.0625
"270b930a9e22d5016ffa4019",1282845825.19531
"5ed1320fe84a518e267ff537",1372759643.55469
"f04b574dc221473cfd616e22",702627258.300781
"6f7e390aa6135019dc5a828f",842226074.21875
"776d4a19fb3852fe6dcd3ddb",627164062.5
"b7f164b79658952248866c34",683661987.304688
"aafeff5826516e363471e439",569231079.101562
"eba6a2b80a17a846ae560ece",520324584.960938
"90e62f8656ae504bf6175e0d",501318756.103516
"dc4331d09a1e36baaa6bde53",429002075.195312
"372d67ccb9d251e290891f0a",384598907.470703
"a7801c67a0ddd71c50ba38d3",340067565.917969
"e4d6b81f169cab8ea0244d75",637194458.007812
"cd5c6655243a4be0912bc92a",1137035034.17969
"f7a7281a19733251134364fc",956925354.003906
"a716ec25a219961fbe90f367",1336350219.72656
"8bd45966c16d4eafb49ee2a2",1272387939.45312
"baabbdaa5e8f69fc90d303c1",1208839111.32812
"8bed46960db1b2a7954ffbcb",1443700561.52344
"dbc123f9502159d660f375ca",1374307861.32812
"a4683facc81ccda10e9ae388",1477258300.78125
"3a576586fa1aac85c2ffb75b",1492199218.75
"b1fb98d0ba25b21c6647d423",1220912841.79688
"97fa4be3ed93c37c048f507c",496810119.628906
"cf184cc576effe39c0f857b8",612584777.832031
"784f67fcb2d009d352740ed1",635635803.222656
"f4d6ce332121f814aa663fca",980460266.113281
"c87ae84ef029febca1e633e8",701278442.382812
"e876c6fd9c161861fb92ad5a",1133218750
"9047c4764f2c6b1a10b87e99",1586025756.83594
"234c94e9a248ae57bb5a0771",866587463.378906
"a49c2976ca4f24f3a6b622e3",523980590.820312
"ffc171cf73514bed077339a6",530254333.496094
"fba83f5feea2522888377066",486885681.152344
"1a593800d5785ecc36c25ead",1096656494.14062
"ab157c9601861dc387a91b82",858938537.597656
"f87f8003f15b0fbc12609514",634297729.492188
"f44d035ea2b15b2c69d4da50",859135742.1875
"fc815b59cce7934f816f0502",997618408.203125
"32915b77ca68000ba9eed6d8",632959289.550781
"cb083fa7ff634f424a351840",628663940.429688
"4f3c7b9bc78f882f858b3d3a",514368896.484375
"53d33316e237830ad463a26b",601946533.203125
"f5d852e25d51377686c43bc8",684050476.074219
"64731b6eaf4fd2bb6c155013",1123308227.53906
"dad7e45e4706ab2564ef9cf1",591847290.039062
"255914e9b13ad94efa6ed365",1191894653.32031
"5a8950a64b4aea4ac13dad45",857963195.800781
"70f51b4abf26651111305b1b",1273039428.71094
"8919ca18fff7571002e440ec",1334622192.38281
"f776a4e0c8c82b3d29756b34",1448128906.25
"7ea4af39a7e577ffbd600f0d",844027954.101562
"45fc0d46c7a4df7ff6976fce",926299438.476562
"7cdcecc706fc7c79cce45b20",1086222412.10938
"3503f56e09e639be4762ff2d",857679260.253906
"f70ac0d227db6f5333aa821e",739926635.742188
"20db610da64f80afc1621b12",397820495.605469
"c80ef212c870e2f20ed2234a",799100891.113281
"7dc68d5cac1b7fcdab35586e",467958618.164062
"a478fb93a131fee4119bb9f9",975672058.105469
"7749b2b534213ec7b536372b",515284484.863281
"43e59f5312e304fc21c1e052",1116479736.32812
"82a7920524816f3db7f5a4ca",1369163818.35938
"1a7e331d9ff88ae5efafa8ea",1123687011.71875
"a57350d4c79a415137281cb7",363786834.716797
"f3a6132006d54d0e22a17e84",858260620.117188
"14caab87a129f51b2b70508e",565044921.875
"ba2423d79744d763aa3744f8",1099106323.24219
"1caac10c1121a795a172889b",1224092407.22656
"40768729f2697b87ed6519d1",735149597.167969
"843234d3c6c20bb60a17fbee",834614135.742188
"cd2e4dff930a1c7a1a569992",813102783.203125
"5a6eab133b7e95155f6a9012",648856628.417969
"5bba6c40aeb129c433d2c58e",1074699462.89062
"ad3c644b506498127c7beef1",587977600.097656
"a379656c49f4cb1cfc5b3f03",1109472656.25
"998c1a6ace613d8a7468ba5c",1023908264.16016
"dd610d7ece83bb02dcd7a22f",698729309.082031
"539467d04a2b3e78c592b11b",465736877.441406
"e40fe4ac43cabe82c03dda59",512891540.527344
"5561eab714583013b422e7d4",714644958.496094
"d9110b2b5b1c02766da9e24e",864996887.207031
"c72cf05b93b9c290c063b08b",817122741.699219
"d71cc157c0c43935989009f5",778003967.285156
"4199eaa19ddf8ac436bb2ba3",1232296752.92969
"d23d12bd86def2657038a481",956165893.554688
"ca438e13d8aa6285858da0aa",873730834.960938
"a173eb804f4bcf6bfe889417",1336050292.96875
"9b3677d498c2ccf69c756ec7",1448983520.50781
"f8c787390e4c6d2e99fc7c3d",974786437.988281
"a188aa896d1b4520ccd6b65f",586584045.410156
"9fa39c9eb4b10a20dda6c3c2",1095816406.25
"7bc9022fa1eadbd9ab39acd9",930604736.328125
"46f0731f62232b32eb733dc3",945507934.570312
"b6767d1e329ff5e28c42f632",804369201.660156
"abde4b06769fcb1d5577fa7f",834851013.183594
"1496d159d31717ce254f67a7",707879333.496094
"1470749d0d2551a93827e441",689839721.679688
"3ac517f74dbf8cdc8feadfe8",961420654.296875
"fc6616c62030a53d2aa46b12",1225114868.16406
"8497f34947cb4c0ff18a0eaa",694855041.503906
"3b2936127f5a4684a1d3de22",770926452.636719
"dab58562904cd13a93d913e1",685569274.902344
"69d1e47b6bdc57512f1838a5",809489196.777344
"23c7f9a0534a4ae6a24e38a6",852497375.488281
"640e9fe41fb79ecba89d8951",1178993041.99219
"31f6a25d56f3bb36386d07ae",1228309814.45312
"bfb30ae71cdca27f5a5494c6",1132381225.58594
"baacf0dbd690644d74f3a929",1005617309.57031
"cdcb874d2e62220d12230632",927847106.933594
"1421bdbd9cf7572b799b732c",1232141723.63281
"ee9e5adab1455d38edfcaa6e",967679321.289062
"1fae43a9450fae02919962b9",1007507080.07812
"5f9ee280509afd55d24f39b7",918999755.859375
"82902f2082dd405ab538ff58",679370788.574219
"eae52c81f779a61f57cb5b58",807447937.011719
"4ec0aee1b202642d2739068b",940705261.230469
"f4c6c3210a3c2eb935c6d5bb",1282044067.38281
"14a14706d405569501327924",360726745.605469
"146a5a4f3d111dc7b955ce42",1104482910.15625
"99bdce7cdea643b0442976f5",839963745.117188
"733c7cdfd50db77066a67140",479578399.658203
"de328410e22767c66d919423",1162586181.64062
"d0116b53467b3081664fb268",724902160.644531
"dc722ea5c4d62773f9fb6bbc",619630859.375
"e84605e3aadd50b064c8eac3",1101208496.09375
"31a3719e57ab1425e7267fad",1115498413.08594
"34993717af3f861b9735df6e",826965332.03125
"543822711986a454cfd764e3",1132453491.21094
"5bbc4ff9cc3ddacb39469e27",865906127.929688
"d7ced905983af0800c19b7fe",1127458984.375
"02d5bac2567ee9e19041ad42",1139536743.16406
"f4897a8a0a911a2acfb8e8c7",1335992187.5
"4ba19ab08d1fe7f72d0dd37a",1050399780.27344
"b7c07f8afe037d55bddb8e41",587271850.585938
"40b20b5a3a986802d64f7675",664690307.617188
"01fb5931cb55f5308382818e",1442977050.78125
"7cd0c7174b957df1f004fc88",1128970581.05469
"ca13bacbf6dc8d1b09fe4c67",1058435058.59375
"0ed0dc77661be57aab63bc83",637791625.976562
"d03558acc19951a882bd568b",430611083.984375
"b8cca0d70fb46f3a31473e98",1182265991.21094
"f665a58fa8eda69547c1a159",1333197143.55469
"8aa5ae4637ba83e672cd3ab9",773329528.808594
"a6da1996f66e545041d920d6",963368530.273438
"b828609eff041a68fa243a12",1023473266.60156
"3f39a260b81dd7de1dff2b31",942886962.890625
"40fd167916ff071afdc44792",1185082397.46094
"6ca31945172976c3a11732c6",1174839843.75
"1437d1f1601d26a3dca7594f",698919799.804688
"ebab054e5f256bf4e382002a",1448682495.11719
"0838d0df248d723da4e25ea9",1084203002.92969
"7a134e45b9ebe710c6c6efe6",860755615.234375
"6e9c7f27d6b89c5f9696fae6",336594940.185547
"bd12c705950c46e679c34bf6",1442925170.89844
"fa2c1092f17ce021964f8953",864569763.183594
"e3202b635974f7a3367c0ff9",1233279541.01562
"49bdf0f970af03d83a57dcff",1127374267.57812
"91af29fa680d8033188ffc39",1046351440.42969
"cb626b981c0997d254388e76",465380950.927734
"155a8e4186d1626fdda4d0ee",1098527099.60938
"d337476c2cfa780518523a6b",677928771.972656
"7c3ea8523ece273991a190da",702326843.261719
"674c02227165e1c7189c54e4",1293883422.85156
"17056748001fd65cb961b384",1156879028.32031
"f56bca5bebfc765162c8cae0",1412161499.02344
"5f4b0ec9c7452b888b33c3e8",933490722.65625
"13dbc077e552640736267a49",507594116.210938
"cb645955c851790e83e696a7",1207478271.48438
"649cca8c83352caf7442f20a",943003173.828125
"fc8836e71725949c5f3fa7f7",1340564819.33594
"4f431d80287051ca323f2c08",714463806.152344
"42defcc69fa22e4c858f3c24",1442149780.27344
"291a2f9022933c9d81311e81",1182714721.67969
"d48a061a2040d851937413aa",1259072631.83594
"55d2ad80322427ee3426dceb",1094845825.19531
"8c41bfacbc1a6ab831b26fa8",1188720947.26562
"c7214222fefdd8d2ad7f8f8f",901046997.070312
"b3d9a095c9c73004643c9e78",1283543457.03125
"d49aeae19e13909e75dda2b6",1295301879.88281
"dd10dcc52d2549df85f2a8ec",761177856.445312
"6732b448d2e4f32679f235ad",875667846.679688
"f08a5c2992cfee4c0910f68c",1228618530.27344
"e3a62f080c25f404ca995e06",1395120971.67969
"7634d584c3042533942e2dc0",997423156.738281
"ae58dee872922a9c678dbfcc",1180943603.51562
"5ec01e911785dbd5b49b166c",537383789.0625
"9bc12d9c9ad95064412c3413",607250122.070312
"7acdaa0cee1ee62e15f4490b",736797973.632812
"d76d5b14d0acc5295b8057e2",893278198.242188
"32f3364ac1fabdd13db1cfe5",357832794.189453
"8cab957b322f1aba06bae4ad",804914672.851562
"e3dc8b417819e9afe3fc7d0d",653750854.492188
"c71fbecd8f7310c201adbf40",1014360473.63281
"54c9bffcdc46819f67e4b3d1",728058044.433594
"4d94a2295f612b96264a0db8",818926574.707031
"874f4a836cb74be301e068cd",949632934.570312
"a18925f908acda4171bfbe36",845765319.824219
"a587c7419568288d68c46feb",1047512573.24219
"19994da77ce4f2db3efe6660",581107788.085938
"9c4dece6127f1f3f3bc1e0f7",479153442.382812
"09c28a830f8093802384071c",693450439.453125
"5766f7cfab59c920081e3046",479153442.382812
"964b7d9de17c1ce396fb83fd",622572021.484375
"44f77a86369d6607753adc09",839613342.285156
"7f25471be85adf0baeb8ebbc",535221435.546875
"6859481703fb0cb34c1e564d",607223449.707031
"7ba0c14dce0cb09ef5735d9f",580259216.308594
"62cd6a29e98a5b7a5ad38050",586055480.957031
"9c6d7e6260e4fe83d43706d4",689136230.46875
"5dbcb55dbba823dc31b041f6",1139784545.89844
"85abc5c0353c5b678f087824",771341064.453125
"56dd1bc39664f8e9f316851b",980134521.484375
"b23341faa7307d9d6009c6d8",589029541.015625
"2af941adae2e8dfd66542055",636015136.71875
"268f887f25d416dcd3c0c9c2",856197143.554688
"9ddc7272fe43f07035d3da63",1461362915.03906
"4002635ca8b087877ad22d5b",1181751220.70312
"b515b1caa608ff42574e5a06",709444580.078125
"710542343cece039a279dbee",825325927.734375
"187a143dbd6d4bd81d6d9c32",613094726.5625
"26db92c003c8e67d92d88aaf",1057088867.1875
"641ac8f4f60ae2b9cf6add93",907253662.109375
"784714647351cb6745c867b1",825325927.734375
"5fcf1e2ab4edf13ec844decf",842734741.210938
"2575d932e98c421bbb38b267",1077164916.99219
"af9d2f5f62bf74a7fa9c74f4",928771057.128906
"4db8d529af9f718e6d81a85d",465736877.441406
"9a3368605e5f563e29182f3b",985564880.371094
"5ff696d8369101b6dc60e2ed",622651428.222656
"95ade3ab8dc04237acd6441a",534257568.359375
"607ed21e896eb5ffb50d5ead",512891540.527344
"40d9a852bbed67a6036c6d8b",641205078.125
"97badba651a94721af5df3f0",778003967.285156
"b2f089146c30929c4836f0fb",689248535.15625
"936307e2f478c3ff7b9652e3",838384155.273438
"b6d5cb459999de084965e993",1123158813.47656
"aeb66f808982c6308d891f55",844648132.324219
"cf8418c60f4e54dfa09b1e6e",1078557617.1875
"1dcf71e8fbfef2c6534576df",749027343.75
"c78b16f05ef58855da0d4f2f",487474670.410156
"19ecf1fc86396ada203c2a19",569507019.042969
"985fc7ab5aabf1831ce3d298",608739807.128906
"8aaeae6bcfcee5ad928ce28d",949467590.332031
"1a93cae134c79a43b13ce656",1232296752.92969
"ffad647e8ee35eaea6378fb6",836946899.414062
"c21a3eaa136ef8a912ce7b74",1323645263.67188
"fabe0f299a4e4bc6f51d54b9",769174438.476562
"5af99278b1091dca9b0b0332",943246826.171875
"3f0c845deec1c24472a35efd",1329535156.25
"c10f25fd39dd36287a6cde73",1340714721.67969
"f37d31c512866b575780c4b7",1476656860.35156
"5d34f871e5a5cb3a655a0b13",714644958.496094
"95bb852a958d7b16fd676e3c",873730834.960938
"24857a7a80d5f13a52eeb054",597415649.414062
"f9796e9d13fe1becef435e54",814335327.148438
"1c2739878e452a340a4e8972",1295354858.39844
"698f3f1929a2dbbc69865b65",862049194.335938
"bc230105784ca8640e499ca2",943260131.835938
"622fdba953206a65224f2c82",575690307.617188
"6765fc17d98c08142d3d7757",630766113.28125
"6f35fcba4ffd6a58bce85892",639733886.71875
"d8654c08e95b39e3b4891cd9",778614624.023438
"33305df46dc2186c7e3f727e",1412093872.07031
"0cec193a20d720af010383b1",1083876831.05469
"734efe04fa6b326ae1d072e8",613490966.796875
"69190139558b2ef3eface18d",554162963.867188
"bb084299ad23f245d7cc5b69",652528747.558594
"d4c7b3372d70b898b167b92a",836425598.144531
"4a119b1bbf04b4bd6051c5b1",1137662719.72656
"f844345b6224bc76bc3c6f91",551494201.660156
"052505ca8210e5e651fc0b63",946622802.734375
"5731cdf8cac0b8371d786c90",1332505249.02344
"594d8d78af90086bf8cdf09c",937177734.375
"fcaddcc78938f3a234dd2d3f",520005065.917969
"1574958978c9b5d23d9521b5",791001342.773438
"55902baa0ece72e2e8c869d6",1163519165.03906
"46161effff173111bb6c3a32",1213144531.25
"b3fcd9cbfd485e4e1da6c89c",811300292.96875
"213ddc1761cd6b018349786a",1116236206.05469
"be3b1df5f008636e14bec3fe",1103808349.60938
"dd27922be5b6f730f8b4e058",455385986.328125
"cd2aeb1b2649ef421102def7",668127319.335938
"a226b4af016a772dc7e39ac8",758925048.828125
"dcef5b332fd31d0ed8d754f3",649241821.289062
"481492907baba4574d4a6f35",1234653320.3125
"10e5e54ab66b58b3f41ec381",1119909790.03906
"d48866a153ea0fd23a858cd6",572468200.683594
"d273a2075d28e343a657d9de",1067725585.9375
"90a711f776d53cf654614649",1174326293.94531
"f87c76eb5071c5b309e3ac3a",486614135.742188
"74df03749e60c216a3e1292f",571865722.65625
"03a84af05df0f577e09d60c1",667882995.605469
"78682041182f01ee4db04e8e",1442666870.11719
"25c76b5a1da0c2d8158b3732",859593994.140625
"af8f09175265e1546200ff86",583958618.164062
"c8d4ffb290aa9cea002e8d67",580218688.964844
"cb89ad8156c3428ac80a4db3",609007873.535156
"7602cb1e6fef087d8ee81aac",1006675903.32031
"00c75d59ed4777481a50cbd3",735813720.703125
"fd36cffb856c2a14982a5fa9",702359863.28125
"06ccfa37fa6b011ac38422de",454258728.027344
"257b533b6a66b40d0f097c55",588516601.5625
"736eef4bb36681acbcc3c41b",615565917.96875
"e1a4437b17f7bec650d8cd97",905381896.972656
"ecabfcb8ce9bb47ec3089c7e",905381896.972656
"a5a46af0c9fb5c0a03855660",932358154.296875
"920b50f4355cd2674ceee068",830786315.917969
"410e5af026805ec8088f2e71",835842529.296875
"efa0c01632d13ab59f629ab1",444993469.238281
"5965d19a68a8414b0419bc68",843263244.628906
"64955a117f2d9264eb59fa82",944969177.246094
"8cd46b5c9cbd056d3712f155",862049194.335938
"65f736c3fee3d14c31a57d1f",727891174.316406
"66e9c614882d58c022de7a2c",1332505249.02344
"8c787c1e6161b18601e6d7de",496866485.595703
"29a115ba5b198689fce5f93b",500812011.71875
"de8ee990e70c8e5ad167dc89",950631713.867188
"0b65098a19c2fc1caa6577ed",1234653320.3125
"70ea0403b722a1dae1ff9b18",836425598.144531
"5c77e242474e477513b60ad8",570650634.765625
"1655a92b20740a11a5889519",620646667.480469
"1709b1446b20b21482dd2d36",878565429.6875
"e5dba7fa0cfb81488b0c331e",636532165.527344
"d09dc3a3270073e5f1cb353c",1137662719.72656
"368e740cb71b9175fe5b7b6a",1412093872.07031
"b8a8ad4c0215077d3e5aa472",960898071.289062
"1f4a78e094987ce29f054fb8",711566406.25
