property_id,price
ff25ded6333278149f8fb68f,930836906
d555b82c192794e87e9d536f,1015513224
a787382d96ef9fce8f27bc70,988550291
8c3aa295f7bcfd9a43eb2037,944372769
13ac95652fb3cf6c43dafc66,448059726
42fc6a80b882c32f6264ac10,397586144
1e9c53e09220d689a0210ab9,372462436
3348706086aa3db5c92259c3,466303869
66d402a9b7d05f29282ddb00,545745084
cf88be51d6f31c10e5868ff7,392482281
30b3f38716be209a894b0942,494957923
0a5908a92d0ba3e36f54b1f3,504701314
dd206b6ea2d7f6555109ea39,576694352
c641febd8bc2ece3e4d2d8b6,608561031
c11fdc02a288af0572a2bca1,899063504
35dc60a65969b264ab283d6d,553712410
d9cb0f637cd4feaaaf8a21c0,870167464
7e8dfae9a5f1faf8afa706f7,471998489
a280fe7610c254b935c9dcfc,401957775
85524880fdc4e4daf90e96fd,432876503
f361109d06f6609c16724b39,533335062
3f6b2f0c0876c21755369cb6,786985118
de26819064a290ce78d8fcc1,582125910
91be1260a84ab7fa3521c495,1212291423
18c8dc4549d38c918af2972e,830861507
782b0fb8641849c2c34291e6,401094374
54933f8b33a4fd6f031ed5be,721095162
953176c9a901b4f61c030432,787523298
357e2add3d68167a4f3ce15e,817623037
90332d50e91925eb9b614bef,972627578
11723d1d472bf1a3fdd8b72c,1003035547
01f8b6799e2910f7769db175,1033560942
a0d5001f7dd42d7f0c91d2a9,417212602
d4439c35bcb88e1490916c67,671072061
4a73dad0ff8a5262e8b07c4b,1103978204
3dd8085a65f24b497ea59557,1118686869
39ef085809bc80e32e7b6af6,1081418318
b98ee16e8fd7d1c75a9da13c,1024167249
16deb26bf740fa61e258f545,1018454162
732a3bd457d7798e1fd892f6,717773265
1376058cb128a1c7729cd2e9,858661950
cac7e7c3e13af91bdc7107e8,1092239715
9f3dfa6e1422f6aeac527c61,435207393
4dd3d1288ccb66ee4fb9c097,1068724979
15fb97d6a43731d61e95d004,1061212835
dac29573163315edf99e0e7a,548440070
b93f2864087d41c3c92d43c3,1029115402
cd4656aed92f5c0a0b6b7c0c,1029115402
556210496090b42ac10cf1b8,888171349
762979729fb21e56a32ed14e,888171349
ea935b76abe664d5e2c4736f,533944057
40e9ef1e7c6749b7a8d04ea9,576848227
058265732a484ac8d5497f5c,577890996
6f52ea8340cdd283f9a79720,596941447
cafe7c1ee67458e05c84d5fb,783553653
3f45ed2f08a2b03b738fbb5e,520897413
f203b18854b75c4564d7a17d,808289904
d5333f639d11bc3ab073ed72,570200017
c14f644116669a160446a945,379379541
de585856ff546e00a5a4672e,428034360
7a80663cae7c191b5d025fa0,521035490
71f80198e68fbba902650b1a,413923334
f3523e0626df8cea803ead0f,426517159
619abd5f978b1573761be86d,593494290
17a2323b855e93533a9f09f2,592055487
38e8630f2c05ea38e2257c21,722749491
1e3798d739f85ee0e5a314ca,505867338
46d0544f411bbfb6b452858c,730901143
605e7a71eecb13b23ffca0c1,413015421
7515b37b7ae7c62f3dafbe7d,636540805
28be121ada9c9303be802474,697136151
331d54f8a1bd3dabce73d6d9,896677278
22d167639ccaace593dffa31,664006947
36cd68fc3ffab79fcaa340ab,528816156
db924733e88c361cdfab874a,758396535
64eea2e9a13a8edfe8ac7027,916556169
97fe6eeed892111bfa20255b,801519122
b54e6757829ac95e2076d954,625055077
dd59b8122458557041903207,645973791
b35c58fc1c05a77433025318,1116421900
c41964afa164d8b75f8dbe92,842297018
96b3ea80cce599b68f96f86e,651573146
a4bc87ad4f1ad97c0a63d843,984076601
16e62269e6aa2ea052d05f71,1070373255
518b37b51f824fa0fb5075d3,1013262794
e083d83369cbc93fb94842a1,778554782
57deff02895d5286eda10d89,950183558
7ed35835fbe694bc237abe38,750231440
b48efa9ddf36e85164354f26,1248180585
5910c9b29a1025bada93a5e1,1011602993
10a650e8cb5425c97f08f68a,825754484
9e0feca2ec3043ae6f840631,1009287498
35ce37bbecac6b164fa21e6c,664225429
c4955010d066e013812a85ea,1068650635
d5a83c31bec18d1c3eb9af7d,796415118
70217bd08583854329722821,760575128
28e748e7aa0a447731e06706,574924556
27929c0a3e0fd2d6d2969e03,703089099
5c5ea0d8bae75e0a5c88414f,874156368
2233f50cf7b04791cf1ddeaa,625458825
bf430621f17dcaf17fb91ac7,645594693
d8dc9de06461e0220bc55906,700978017
d988975f8c4e6ee8fd8dc1e1,861401095
bab884e0f99df269805e83a4,940131676
8fa9b20af1508af7a01e2267,906725382
b6f195d44ddbe10b78b97191,572330188
2ab0eeac4a228d5769fb4365,491237503
347a4deda03bfdde6d1c163d,648974202
17230f18b30b94606fea047d,394293765
eab4ae491bbbe7b8ab107229,795462369
07c753474a847bf2bccd55b7,914678959
b7ce05400f0261743073e072,718745398
4a33d213841d2af537aa967a,763283606
04eb0b590ce7483c615b043b,957700496
a01a51af09a3dc387a18b58c,525384602
270b930a9e22d5016ffa4019,1180205254
5ed1320fe84a518e267ff537,1210928479
f04b574dc221473cfd616e22,805734085
6f7e390aa6135019dc5a828f,965300602
776d4a19fb3852fe6dcd3ddb,523019671
b7f164b79658952248866c34,521466535
aafeff5826516e363471e439,490820634
eba6a2b80a17a846ae560ece,387246260
90e62f8656ae504bf6175e0d,473929754
dc4331d09a1e36baaa6bde53,560303957
372d67ccb9d251e290891f0a,396270487
a7801c67a0ddd71c50ba38d3,397836397
e4d6b81f169cab8ea0244d75,556880921
cd5c6655243a4be0912bc92a,989146395
f7a7281a19733251134364fc,1016724975
a716ec25a219961fbe90f367,1096742054
8bd45966c16d4eafb49ee2a2,864379778
baabbdaa5e8f69fc90d303c1,1149521067
8bed46960db1b2a7954ffbcb,1178933739
dbc123f9502159d660f375ca,1268284469
a4683facc81ccda10e9ae388,1047319359
3a576586fa1aac85c2ffb75b,1351784020
b1fb98d0ba25b21c6647d423,1126782862
97fa4be3ed93c37c048f507c,413832300
cf184cc576effe39c0f857b8,514144179
784f67fcb2d009d352740ed1,486049044
f4d6ce332121f814aa663fca,583272773
c87ae84ef029febca1e633e8,573710491
e876c6fd9c161861fb92ad5a,1103847416
9047c4764f2c6b1a10b87e99,1057924695
234c94e9a248ae57bb5a0771,550427587
a49c2976ca4f24f3a6b622e3,493965687
ffc171cf73514bed077339a6,446667715
fba83f5feea2522888377066,377805175
1a593800d5785ecc36c25ead,910572335
ab157c9601861dc387a91b82,778966603
f87f8003f15b0fbc12609514,555448299
f44d035ea2b15b2c69d4da50,843268340
fc815b59cce7934f816f0502,835206934
32915b77ca68000ba9eed6d8,526200263
cb083fa7ff634f424a351840,580397931
4f3c7b9bc78f882f858b3d3a,399782094
53d33316e237830ad463a26b,638806732
f5d852e25d51377686c43bc8,558873271
64731b6eaf4fd2bb6c155013,922563555
dad7e45e4706ab2564ef9cf1,478575926
255914e9b13ad94efa6ed365,716468637
5a8950a64b4aea4ac13dad45,1101441346
70f51b4abf26651111305b1b,965356545
8919ca18fff7571002e440ec,1142360358
f776a4e0c8c82b3d29756b34,885789867
7ea4af39a7e577ffbd600f0d,922074340
45fc0d46c7a4df7ff6976fce,934927179
7cdcecc706fc7c79cce45b20,944102508
3503f56e09e639be4762ff2d,753447421
f70ac0d227db6f5333aa821e,589879288
20db610da64f80afc1621b12,375653646
c80ef212c870e2f20ed2234a,764301824
7dc68d5cac1b7fcdab35586e,428610982
a478fb93a131fee4119bb9f9,1058046079
7749b2b534213ec7b536372b,628478481
43e59f5312e304fc21c1e052,1048006205
82a7920524816f3db7f5a4ca,878081327
1a7e331d9ff88ae5efafa8ea,1027861158
a57350d4c79a415137281cb7,392034377
f3a6132006d54d0e22a17e84,763002123
14caab87a129f51b2b70508e,748078930
ba2423d79744d763aa3744f8,859261075
1caac10c1121a795a172889b,1349302567
40768729f2697b87ed6519d1,622090711
843234d3c6c20bb60a17fbee,841726129
cd2e4dff930a1c7a1a569992,658591746
5a6eab133b7e95155f6a9012,768982698
5bba6c40aeb129c433d2c58e,794550061
ad3c644b506498127c7beef1,577833126
a379656c49f4cb1cfc5b3f03,692669341
998c1a6ace613d8a7468ba5c,817898272
dd610d7ece83bb02dcd7a22f,538819570
539467d04a2b3e78c592b11b,326969635
e40fe4ac43cabe82c03dda59,551194747
5561eab714583013b422e7d4,631043997
d9110b2b5b1c02766da9e24e,785770412
c72cf05b93b9c290c063b08b,983437380
d71cc157c0c43935989009f5,729678433
4199eaa19ddf8ac436bb2ba3,1029623885
d23d12bd86def2657038a481,1017939690
ca438e13d8aa6285858da0aa,993958123
a173eb804f4bcf6bfe889417,1100162797
9b3677d498c2ccf69c756ec7,889246592
f8c787390e4c6d2e99fc7c3d,667725592
a188aa896d1b4520ccd6b65f,629501822
9fa39c9eb4b10a20dda6c3c2,1037032115
7bc9022fa1eadbd9ab39acd9,675463102
46f0731f62232b32eb733dc3,949186279
b6767d1e329ff5e28c42f632,557041262
abde4b06769fcb1d5577fa7f,736552219
1496d159d31717ce254f67a7,473246376
1470749d0d2551a93827e441,629033678
3ac517f74dbf8cdc8feadfe8,672140742
fc6616c62030a53d2aa46b12,1069942644
8497f34947cb4c0ff18a0eaa,701172411
3b2936127f5a4684a1d3de22,653392771
dab58562904cd13a93d913e1,734915130
69d1e47b6bdc57512f1838a5,943438483
23c7f9a0534a4ae6a24e38a6,842684636
640e9fe41fb79ecba89d8951,795220185
31f6a25d56f3bb36386d07ae,810425171
bfb30ae71cdca27f5a5494c6,943082468
baacf0dbd690644d74f3a929,950543435
cdcb874d2e62220d12230632,945550386
1421bdbd9cf7572b799b732c,919640522
ee9e5adab1455d38edfcaa6e,965749049
1fae43a9450fae02919962b9,783699041
5f9ee280509afd55d24f39b7,715192690
82902f2082dd405ab538ff58,753721915
eae52c81f779a61f57cb5b58,912478274
4ec0aee1b202642d2739068b,753080286
f4c6c3210a3c2eb935c6d5bb,1029036270
14a14706d405569501327924,399135653
146a5a4f3d111dc7b955ce42,956826918
99bdce7cdea643b0442976f5,773214694
733c7cdfd50db77066a67140,505163350
de328410e22767c66d919423,700444144
d0116b53467b3081664fb268,824383358
dc722ea5c4d62773f9fb6bbc,579541887
e84605e3aadd50b064c8eac3,1061166447
31a3719e57ab1425e7267fad,718919038
34993717af3f861b9735df6e,844604189
543822711986a454cfd764e3,1074734026
5bbc4ff9cc3ddacb39469e27,943351318
d7ced905983af0800c19b7fe,1033111306
02d5bac2567ee9e19041ad42,1025415718
f4897a8a0a911a2acfb8e8c7,1099921080
4ba19ab08d1fe7f72d0dd37a,899164676
b7c07f8afe037d55bddb8e41,482321243
40b20b5a3a986802d64f7675,640113851
01fb5931cb55f5308382818e,1193049586
7cd0c7174b957df1f004fc88,945900636
ca13bacbf6dc8d1b09fe4c67,724861520
0ed0dc77661be57aab63bc83,545709920
d03558acc19951a882bd568b,393684357
b8cca0d70fb46f3a31473e98,808485799
f665a58fa8eda69547c1a159,1186227290
8aa5ae4637ba83e672cd3ab9,673235625
a6da1996f66e545041d920d6,757815779
b828609eff041a68fa243a12,801937686
3f39a260b81dd7de1dff2b31,532815689
40fd167916ff071afdc44792,960245981
6ca31945172976c3a11732c6,1062823618
1437d1f1601d26a3dca7594f,720778224
ebab054e5f256bf4e382002a,888031298
0838d0df248d723da4e25ea9,696249931
7a134e45b9ebe710c6c6efe6,809018838
6e9c7f27d6b89c5f9696fae6,396536378
bd12c705950c46e679c34bf6,1183746104
fa2c1092f17ce021964f8953,709558702
e3202b635974f7a3367c0ff9,1029657562
49bdf0f970af03d83a57dcff,1028580739
91af29fa680d8033188ffc39,955029540
cb626b981c0997d254388e76,326102896
155a8e4186d1626fdda4d0ee,854008042
d337476c2cfa780518523a6b,529559197
7c3ea8523ece273991a190da,707684551
674c02227165e1c7189c54e4,1079644481
17056748001fd65cb961b384,989577143
f56bca5bebfc765162c8cae0,1192582050
5f4b0ec9c7452b888b33c3e8,482189812
13dbc077e552640736267a49,388157238
cb645955c851790e83e696a7,948236145
649cca8c83352caf7442f20a,802432978
fc8836e71725949c5f3fa7f7,1155903112
4f431d80287051ca323f2c08,632859651
42defcc69fa22e4c858f3c24,1054838049
291a2f9022933c9d81311e81,1063172195
d48a061a2040d851937413aa,1083378621
55d2ad80322427ee3426dceb,1069737019
8c41bfacbc1a6ab831b26fa8,1054149862
c7214222fefdd8d2ad7f8f8f,859637830
b3d9a095c9c73004643c9e78,1179416345
d49aeae19e13909e75dda2b6,1028053929
dd10dcc52d2549df85f2a8ec,539340941
6732b448d2e4f32679f235ad,995718801
f08a5c2992cfee4c0910f68c,1061714736
e3a62f080c25f404ca995e06,1018461626
7634d584c3042533942e2dc0,947421850
ae58dee872922a9c678dbfcc,1109434516
5ec01e911785dbd5b49b166c,512712810
9bc12d9c9ad95064412c3413,893228001
7acdaa0cee1ee62e15f4490b,594623590
d76d5b14d0acc5295b8057e2,799345843
32f3364ac1fabdd13db1cfe5,363310975
8cab957b322f1aba06bae4ad,636112091
e3dc8b417819e9afe3fc7d0d,569362559
c71fbecd8f7310c201adbf40,635172291
54c9bffcdc46819f67e4b3d1,781063981
4d94a2295f612b96264a0db8,849231627
874f4a836cb74be301e068cd,915311144
a18925f908acda4171bfbe36,900719224
a587c7419568288d68c46feb,897564028
19994da77ce4f2db3efe6660,516714652
9c4dece6127f1f3f3bc1e0f7,465869843
09c28a830f8093802384071c,548980865
5766f7cfab59c920081e3046,465869843
964b7d9de17c1ce396fb83fd,456630022
44f77a86369d6607753adc09,930790090
7f25471be85adf0baeb8ebbc,478271915
6859481703fb0cb34c1e564d,440921021
7ba0c14dce0cb09ef5735d9f,518973694
62cd6a29e98a5b7a5ad38050,638285334
9c6d7e6260e4fe83d43706d4,608296689
5dbcb55dbba823dc31b041f6,1003764917
85abc5c0353c5b678f087824,670790599
56dd1bc39664f8e9f316851b,1085681308
b23341faa7307d9d6009c6d8,543087889
2af941adae2e8dfd66542055,604278067
268f887f25d416dcd3c0c9c2,766218137
9ddc7272fe43f07035d3da63,1256947550
4002635ca8b087877ad22d5b,1130695077
b515b1caa608ff42574e5a06,727153447
710542343cece039a279dbee,656923999
187a143dbd6d4bd81d6d9c32,564855967
26db92c003c8e67d92d88aaf,1131500095
641ac8f4f60ae2b9cf6add93,781883269
784714647351cb6745c867b1,656923999
5fcf1e2ab4edf13ec844decf,923813862
2575d932e98c421bbb38b267,935893988
af9d2f5f62bf74a7fa9c74f4,865618282
4db8d529af9f718e6d81a85d,326969635
9a3368605e5f563e29182f3b,721677266
5ff696d8369101b6dc60e2ed,530626856
95ade3ab8dc04237acd6441a,449202295
607ed21e896eb5ffb50d5ead,551194747
40d9a852bbed67a6036c6d8b,566332741
97badba651a94721af5df3f0,729678433
b2f089146c30929c4836f0fb,542632881
936307e2f478c3ff7b9652e3,668508161
b6d5cb459999de084965e993,992357405
aeb66f808982c6308d891f55,530386710
cf8418c60f4e54dfa09b1e6e,803175506
1dcf71e8fbfef2c6534576df,788578384
c78b16f05ef58855da0d4f2f,465785766
19ecf1fc86396ada203c2a19,527540796
985fc7ab5aabf1831ce3d298,604767610
8aaeae6bcfcee5ad928ce28d,879110223
1a93cae134c79a43b13ce656,1029623885
ffad647e8ee35eaea6378fb6,767080161
c21a3eaa136ef8a912ce7b74,942326341
fabe0f299a4e4bc6f51d54b9,939021645
5af99278b1091dca9b0b0332,801877498
3f0c845deec1c24472a35efd,1122705527
c10f25fd39dd36287a6cde73,1152216334
f37d31c512866b575780c4b7,1057637002
5d34f871e5a5cb3a655a0b13,631043997
95bb852a958d7b16fd676e3c,993958123
24857a7a80d5f13a52eeb054,659379048
f9796e9d13fe1becef435e54,1072625888
1c2739878e452a340a4e8972,1050609235
698f3f1929a2dbbc69865b65,806162683
bc230105784ca8640e499ca2,531145532
622fdba953206a65224f2c82,479261963
6765fc17d98c08142d3d7757,698060765
6f35fcba4ffd6a58bce85892,420937437
d8654c08e95b39e3b4891cd9,775054321
33305df46dc2186c7e3f727e,1191716533
0cec193a20d720af010383b1,696988491
734efe04fa6b326ae1d072e8,482261413
69190139558b2ef3eface18d,421278245
bb084299ad23f245d7cc5b69,580648489
d4c7b3372d70b898b167b92a,766546898
4a119b1bbf04b4bd6051c5b1,994018758
f844345b6224bc76bc3c6f91,405671695
052505ca8210e5e651fc0b63,860245700
5731cdf8cac0b8371d786c90,1185854621
594d8d78af90086bf8cdf09c,693007431
fcaddcc78938f3a234dd2d3f,410463898
1574958978c9b5d23d9521b5,764335552
55902baa0ece72e2e8c869d6,873871483
46161effff173111bb6c3a32,995276590
b3fcd9cbfd485e4e1da6c89c,564291766
213ddc1761cd6b018349786a,851968369
be3b1df5f008636e14bec3fe,1035819485
dd27922be5b6f730f8b4e058,471887555
cd2aeb1b2649ef421102def7,801053869
a226b4af016a772dc7e39ac8,718876563
dcef5b332fd31d0ed8d754f3,535776665
481492907baba4574d4a6f35,1030914478
10e5e54ab66b58b3f41ec381,864576935
d48866a153ea0fd23a858cd6,508975034
d273a2075d28e343a657d9de,890231338
90a711f776d53cf654614649,833755241
f87c76eb5071c5b309e3ac3a,442978654
74df03749e60c216a3e1292f,475347069
03a84af05df0f577e09d60c1,622152083
78682041182f01ee4db04e8e,1183442662
25c76b5a1da0c2d8158b3732,1035888211
af8f09175265e1546200ff86,536256805
c8d4ffb290aa9cea002e8d67,423665906
cb89ad8156c3428ac80a4db3,564359297
7602cb1e6fef087d8ee81aac,616138368
00c75d59ed4777481a50cbd3,753282878
fd36cffb856c2a14982a5fa9,591239305
06ccfa37fa6b011ac38422de,381195510
257b533b6a66b40d0f097c55,602376817
736eef4bb36681acbcc3c41b,561013467
e1a4437b17f7bec650d8cd97,847124895
ecabfcb8ce9bb47ec3089c7e,847124895
a5a46af0c9fb5c0a03855660,986289842
920b50f4355cd2674ceee068,832165492
410e5af026805ec8088f2e71,897583367
efa0c01632d13ab59f629ab1,489493376
5965d19a68a8414b0419bc68,764231290
64955a117f2d9264eb59fa82,1042501901
8cd46b5c9cbd056d3712f155,806162683
65f736c3fee3d14c31a57d1f,729794486
66e9c614882d58c022de7a2c,1185854621
8c787c1e6161b18601e6d7de,481009425
29a115ba5b198689fce5f93b,365740201
de8ee990e70c8e5ad167dc89,586379938
0b65098a19c2fc1caa6577ed,1030914478
70ea0403b722a1dae1ff9b18,766546898
5c77e242474e477513b60ad8,495036595
1655a92b20740a11a5889519,499690080
1709b1446b20b21482dd2d36,996111341
e5dba7fa0cfb81488b0c331e,530589057
d09dc3a3270073e5f1cb353c,994018758
368e740cb71b9175fe5b7b6a,1191716533
b8a8ad4c0215077d3e5aa472,1046586939
1f4a78e094987ce29f054fb8,521531738
aae3a99ac764b8e9bfc562cf,879999259
a63ecc5539e8725af4128cb5,740459909
a29e18f37ded2e901181d7d2,776052621
14ead7469d05e5eacce6a575,587714664
1cbf39c44f6b0fdbf9554845,643244335
9012294b64280c565a88a1d8,971546810
dc0e9ce44b9932c6e48a9390,600143956
a4f272acb4b3b4f5fc72e99d,875872292
b0a7295da89516be1c44512e,732986126
b638b937d4f62949b9eb9fce,890140984
cadd4a6e1075b57f7b74c63e,829547038
a88f4eeeeac5ccd1ba9b8a4e,910275886
29616bf14b5f1cd42786a91d,644553648
f03f97ca55e9a43928c18237,570199605
5fb9bd3aee2e1320dcbea448,411997050
34bcfc2f0cefad790922879e,828985949
8c9849cf3d20991e5126420b,819991629
ca7b9296080c9fc9fb232782,996729231
63a5989d0dad994a6af7734c,413923334
7d25023ecf668945c87e0666,570200017
fde3d4a4a819b1fa40530238,538430799
e3338ac993873aca45755dc8,521035490
bfeab1b12dd82efa96efac31,379379541
2d564574f0191164ff1d068b,426517159
5529d858e9c9e3e92ce8a95a,389028482
2755af908b841e9024718b3d,486082227
623df36ea9610ed5c58dbd8b,600019515
77924a3c7880310a4822e5a7,428034360
24fd0b7f75feda5db89a4127,489929031
c2b9a3b2747f32d26c8219fe,593494290
3c3c7861a9727bedf5e3cb29,854029244
822ba8fd3c7392bda84461a4,722749491
4625168852b335b223a05bb3,500556083
b732ff1637ec53286e890865,730901143
706bddaf0b87e4f076247450,772605342
917218fe1425d2c222da1ed3,592055487
7ac0428c4b7197ca14f3b86a,664006947
e828e83be8651bc2e07641e2,696264045
4d069f925100b6cad0b657b8,528816156
a50640d13126880a423521e8,896677278
45e92799de1a5334c3d2d72f,505867338
93ca9e75cbeaceee69b4f0e4,758396535
8fc4070ce12262679c381515,916556169
63182bbbd5f94cea67de2d8b,645594693
6e163c3a0e30e7bf1e909661,801519122
3cd016f68705e73b819cf74b,651573146
3da41d55a2b9f78c2b10c75d,825754484
0eb8f10c9d5ded1b09f60baf,760575128
330c37fb5065311564fd35a2,1070373255
b849cef46f19e13d3fc9d5c5,1011602993
7bc034984b19479f29886cc9,877280518
5cae4522fa829a1614739b64,1009287498
bf6bd06201e60a4c98c8623d,952285446
549ebb2f616d50ca778e92cb,1030184753
448ad6cf4b43298a39c7b5e6,700978017
e9a37a1a4150461126dbb6e9,609368428
1d4c50978603ef41377af057,645973791
bb71a24bc5ea4051d84ecacd,1013262794
286ab2411118455780314355,796415118
045108344bf09b01b597e7ce,778554782
d714e15ab5c2d5a2503bffcb,1030515714
60823c81f0b98e8a57192a9b,750231440
dfa988a524343181a0d3ead5,984076601
fe8bcbd17b16ad023a202843,1248180585
69fe76202cd89637a15de1d4,574924556
e7cf67cbc08fa04be9f0a3d4,664225429
670583e7a2ec6e337429fbf9,1068650635
796935018bf2b241646a2dae,842297018
5f5856dd16c0e5131835e650,703089099
ea2e380226005bb55c724ce1,950183558
f40defb11ff73ba4e3db7611,1086114274
a4b2dd2771f49951c027eef2,1116421900
a949ede7227c8f8587715029,861401095
83f402857435d4fadb27fa36,940131676
36ab522893b5f01caea4cd0d,906725382
8e4875b7ecd0898571f0b1ae,546488025
7ef3f8bfd0368696369ac957,566722126
73ec13a5687c542137eb9a41,496736236
6334eb4a37d102ee00c6e2a1,576781392
fab91f0b03598c943fa425dd,571094379
c57c3c7edd591e16c0b7c1f6,595979669
03aea1b6ff072f117ec733af,613755878
91b57e8d6c41b7afe949bcba,393585492
ebbc5fdad817b304af3585c4,419735922
0232a50c9afca03cbf4277c8,539807005
05b12b1916e51a804419c654,541161589
95c9cee9b36fd1d68f647aa5,651073431
3d31144a77cb51647f3deb02,623981822
ea87e3259c2b0d6263d39a2f,522510374
61f634438de4a10a861f42c0,567476183
c3ca43d0474dea2f2dfb9791,385790351
a13a3638569b89ddf1260470,496487510
124959d1429de095473bf5a0,699831677
4d85bbc09ae56cd85a8f87c6,557090275
2c13f29a8b9ac9b464e3a582,439902128
70215712bdd8ae7585520550,451948610
3352469ca509e8ca652fad1a,516487945
893caa7433c200e0d43e9f27,1053373526
767cb14f03c909c595c2a731,504012410
11433baf7716402e8c58bd33,842175257
e07ca567b0678126a1aec803,712853248
b2286067a73bc0049328b55b,596773117
c85d56080167254c7bc19303,751166184
5b9ef8d6defdaf13dccc5ae9,721706580
f7972b1936c6d9e95d3f632b,834209115
defd03ae7d0c0a44baf80abd,924273077
6fffb7958a58a73b0e16f2b2,983243393
5d86a1db39e324770ae58efa,553064801
