property_id,price
a57350d4c79a415137281cb7,531320015
f3a6132006d54d0e22a17e84,810009770
14caab87a129f51b2b70508e,626833229
ba2423d79744d763aa3744f8,939536478
1caac10c1121a795a172889b,1103131129
40768729f2697b87ed6519d1,690580643
843234d3c6c20bb60a17fbee,804720955
cd2e4dff930a1c7a1a569992,634515086
5a6eab133b7e95155f6a9012,791204496
5bba6c40aeb129c433d2c58e,861777652
ad3c644b506498127c7beef1,658451158
a379656c49f4cb1cfc5b3f03,917509873
998c1a6ace613d8a7468ba5c,803090604
dd610d7ece83bb02dcd7a22f,660211374
539467d04a2b3e78c592b11b,623550627
e40fe4ac43cabe82c03dda59,527570989
5561eab714583013b422e7d4,650809391
d9110b2b5b1c02766da9e24e,922680259
c72cf05b93b9c290c063b08b,748745947
d71cc157c0c43935989009f5,799761077
4199eaa19ddf8ac436bb2ba3,1138302530
d23d12bd86def2657038a481,982516681
ca438e13d8aa6285858da0aa,802917882
a173eb804f4bcf6bfe889417,1332514713
9b3677d498c2ccf69c756ec7,1385301210
f8c787390e4c6d2e99fc7c3d,810347773
a188aa896d1b4520ccd6b65f,784323436
9fa39c9eb4b10a20dda6c3c2,892078028
7bc9022fa1eadbd9ab39acd9,890796809
46f0731f62232b32eb733dc3,934733451
b6767d1e329ff5e28c42f632,721813259
abde4b06769fcb1d5577fa7f,621184164
1496d159d31717ce254f67a7,880574346
1470749d0d2551a93827e441,641382875
3ac517f74dbf8cdc8feadfe8,781532001
fc6616c62030a53d2aa46b12,1208901498
8497f34947cb4c0ff18a0eaa,742813057
3b2936127f5a4684a1d3de22,659498002
dab58562904cd13a93d913e1,733132855
69d1e47b6bdc57512f1838a5,799843744
23c7f9a0534a4ae6a24e38a6,866580448
640e9fe41fb79ecba89d8951,971270713
31f6a25d56f3bb36386d07ae,994055716
bfb30ae71cdca27f5a5494c6,902968686
baacf0dbd690644d74f3a929,991696289
cdcb874d2e62220d12230632,925641203
1421bdbd9cf7572b799b732c,1169845329
ee9e5adab1455d38edfcaa6e,1002026207
1fae43a9450fae02919962b9,1125065644
5f9ee280509afd55d24f39b7,912929102
82902f2082dd405ab538ff58,641212768
eae52c81f779a61f57cb5b58,788232843
4ec0aee1b202642d2739068b,770876131
f4c6c3210a3c2eb935c6d5bb,1040190263
14a14706d405569501327924,455304707
146a5a4f3d111dc7b955ce42,988998534
99bdce7cdea643b0442976f5,778191779
733c7cdfd50db77066a67140,521462776
de328410e22767c66d919423,914573788
d0116b53467b3081664fb268,869372219
dc722ea5c4d62773f9fb6bbc,644673832
e84605e3aadd50b064c8eac3,1050888931
31a3719e57ab1425e7267fad,866404869
34993717af3f861b9735df6e,940124658
543822711986a454cfd764e3,826950436
5bbc4ff9cc3ddacb39469e27,706708786
d7ced905983af0800c19b7fe,979747593
02d5bac2567ee9e19041ad42,983861673
f4897a8a0a911a2acfb8e8c7,1332718399
4ba19ab08d1fe7f72d0dd37a,734607078
b7c07f8afe037d55bddb8e41,558376415
40b20b5a3a986802d64f7675,635272175
01fb5931cb55f5308382818e,1299316026
7cd0c7174b957df1f004fc88,903106712
ca13bacbf6dc8d1b09fe4c67,897725357
0ed0dc77661be57aab63bc83,580864664
d03558acc19951a882bd568b,550696305
b8cca0d70fb46f3a31473e98,994745135
f665a58fa8eda69547c1a159,1097420472
8aa5ae4637ba83e672cd3ab9,686844801
a6da1996f66e545041d920d6,1291143878
b828609eff041a68fa243a12,834673566
3f39a260b81dd7de1dff2b31,682801989
40fd167916ff071afdc44792,1082558981
6ca31945172976c3a11732c6,994553188
1437d1f1601d26a3dca7594f,621264456
ebab054e5f256bf4e382002a,1385371791
0838d0df248d723da4e25ea9,940906233
7a134e45b9ebe710c6c6efe6,880936528
6e9c7f27d6b89c5f9696fae6,612462158
bd12c705950c46e679c34bf6,1514472037
fa2c1092f17ce021964f8953,878192395
e3202b635974f7a3367c0ff9,1138360527
49bdf0f970af03d83a57dcff,979647764
91af29fa680d8033188ffc39,952014568
cb626b981c0997d254388e76,623582397
155a8e4186d1626fdda4d0ee,833902971
d337476c2cfa780518523a6b,697846833
7c3ea8523ece273991a190da,578039528
674c02227165e1c7189c54e4,1135565481
17056748001fd65cb961b384,1083108050
f56bca5bebfc765162c8cae0,1379844704
5f4b0ec9c7452b888b33c3e8,783654061
13dbc077e552640736267a49,638507510
cb645955c851790e83e696a7,1155729173
649cca8c83352caf7442f20a,981298644
fc8836e71725949c5f3fa7f7,1333128086
4f431d80287051ca323f2c08,650842550
42defcc69fa22e4c858f3c24,1608228613
291a2f9022933c9d81311e81,1125997641
d48a061a2040d851937413aa,1087397556
55d2ad80322427ee3426dceb,916058815
8c41bfacbc1a6ab831b26fa8,1114350933
c7214222fefdd8d2ad7f8f8f,846897548
b3d9a095c9c73004643c9e78,1306824033
d49aeae19e13909e75dda2b6,1200426804
dd10dcc52d2549df85f2a8ec,869386988
6732b448d2e4f32679f235ad,802958791
f08a5c2992cfee4c0910f68c,1157918310
e3a62f080c25f404ca995e06,1373622509
7634d584c3042533942e2dc0,878955239
ae58dee872922a9c678dbfcc,993982097
5ec01e911785dbd5b49b166c,562092151
9bc12d9c9ad95064412c3413,552747480
7acdaa0cee1ee62e15f4490b,661129237
d76d5b14d0acc5295b8057e2,657755242
32f3364ac1fabdd13db1cfe5,496998261
8cab957b322f1aba06bae4ad,700174017
e3dc8b417819e9afe3fc7d0d,684349768
c71fbecd8f7310c201adbf40,890332952
54c9bffcdc46819f67e4b3d1,710460328
4d94a2295f612b96264a0db8,924737636
874f4a836cb74be301e068cd,958885161
a18925f908acda4171bfbe36,720613779
a587c7419568288d68c46feb,978721291
19994da77ce4f2db3efe6660,601974237
9c4dece6127f1f3f3bc1e0f7,524087394
09c28a830f8093802384071c,733972201
5766f7cfab59c920081e3046,524087394
964b7d9de17c1ce396fb83fd,602443389
44f77a86369d6607753adc09,824089039
7f25471be85adf0baeb8ebbc,539690383
6859481703fb0cb34c1e564d,792312156
7ba0c14dce0cb09ef5735d9f,509660364
62cd6a29e98a5b7a5ad38050,510141220
9c6d7e6260e4fe83d43706d4,728826339
5dbcb55dbba823dc31b041f6,1032744739
85abc5c0353c5b678f087824,686774816
56dd1bc39664f8e9f316851b,904472483
b23341faa7307d9d6009c6d8,571949604
2af941adae2e8dfd66542055,695303433
268f887f25d416dcd3c0c9c2,804916155
9ddc7272fe43f07035d3da63,1516715965
4002635ca8b087877ad22d5b,1038606672
b515b1caa608ff42574e5a06,669442430
710542343cece039a279dbee,768459746
187a143dbd6d4bd81d6d9c32,661817063
26db92c003c8e67d92d88aaf,1131281758
641ac8f4f60ae2b9cf6add93,740145979
784714647351cb6745c867b1,768459746
5fcf1e2ab4edf13ec844decf,818698163
2575d932e98c421bbb38b267,927094195
af9d2f5f62bf74a7fa9c74f4,649203155
4db8d529af9f718e6d81a85d,623550627
9a3368605e5f563e29182f3b,765668659
5ff696d8369101b6dc60e2ed,492576551
95ade3ab8dc04237acd6441a,530363225
607ed21e896eb5ffb50d5ead,527570989
40d9a852bbed67a6036c6d8b,646335088
97badba651a94721af5df3f0,799761077
b2f089146c30929c4836f0fb,607158838
936307e2f478c3ff7b9652e3,828902461
b6d5cb459999de084965e993,979190865
aeb66f808982c6308d891f55,680218869
cf8418c60f4e54dfa09b1e6e,968595598
1dcf71e8fbfef2c6534576df,707196429
c78b16f05ef58855da0d4f2f,574233428
19ecf1fc86396ada203c2a19,558063382
985fc7ab5aabf1831ce3d298,565772748
8aaeae6bcfcee5ad928ce28d,919328103
1a93cae134c79a43b13ce656,1138302530
ffad647e8ee35eaea6378fb6,774670165
c21a3eaa136ef8a912ce7b74,1169144185
fabe0f299a4e4bc6f51d54b9,737718955
5af99278b1091dca9b0b0332,981248650
3f0c845deec1c24472a35efd,1072481030
c10f25fd39dd36287a6cde73,1333060166
f37d31c512866b575780c4b7,1388699261
5d34f871e5a5cb3a655a0b13,650809391
95bb852a958d7b16fd676e3c,802917882
24857a7a80d5f13a52eeb054,605912848
f9796e9d13fe1becef435e54,806828878
1c2739878e452a340a4e8972,1090365546
698f3f1929a2dbbc69865b65,784811021
bc230105784ca8640e499ca2,682836778
622fdba953206a65224f2c82,555421573
6765fc17d98c08142d3d7757,615450087
6f35fcba4ffd6a58bce85892,762495057
d8654c08e95b39e3b4891cd9,689121222
33305df46dc2186c7e3f727e,1379915007
0cec193a20d720af010383b1,940954172
734efe04fa6b326ae1d072e8,625704055
69190139558b2ef3eface18d,558387508
bb084299ad23f245d7cc5b69,627849628
d4c7b3372d70b898b167b92a,774749106
4a119b1bbf04b4bd6051c5b1,1032618659
f844345b6224bc76bc3c6f91,579685663
052505ca8210e5e651fc0b63,1092166785
5731cdf8cac0b8371d786c90,1097476386
594d8d78af90086bf8cdf09c,864674744
fcaddcc78938f3a234dd2d3f,443528934
1574958978c9b5d23d9521b5,900007159
55902baa0ece72e2e8c869d6,866898212
46161effff173111bb6c3a32,1074791758
b3fcd9cbfd485e4e1da6c89c,619844607
213ddc1761cd6b018349786a,1011124045
be3b1df5f008636e14bec3fe,849833602
dd27922be5b6f730f8b4e058,569253297
cd2aeb1b2649ef421102def7,586808042
a226b4af016a772dc7e39ac8,737221073
dcef5b332fd31d0ed8d754f3,630232357
481492907baba4574d4a6f35,1138418527
10e5e54ab66b58b3f41ec381,936665216
d48866a153ea0fd23a858cd6,548262653
d273a2075d28e343a657d9de,1014206619
90a711f776d53cf654614649,874197491
f87c76eb5071c5b309e3ac3a,556990991
74df03749e60c216a3e1292f,597833798
03a84af05df0f577e09d60c1,696052936
78682041182f01ee4db04e8e,1514549199
25c76b5a1da0c2d8158b3732,773286711
af8f09175265e1546200ff86,616238977
c8d4ffb290aa9cea002e8d67,524817192
cb89ad8156c3428ac80a4db3,597893793
7602cb1e6fef087d8ee81aac,852915699
00c75d59ed4777481a50cbd3,685554335
fd36cffb856c2a14982a5fa9,738170126
06ccfa37fa6b011ac38422de,483149507
257b533b6a66b40d0f097c55,552788213
736eef4bb36681acbcc3c41b,630660666
e1a4437b17f7bec650d8cd97,791261375
ecabfcb8ce9bb47ec3089c7e,791261375
a5a46af0c9fb5c0a03855660,875925531
920b50f4355cd2674ceee068,815651908
410e5af026805ec8088f2e71,770226963
efa0c01632d13ab59f629ab1,561486045
5965d19a68a8414b0419bc68,821950126
64955a117f2d9264eb59fa82,981182030
8cd46b5c9cbd056d3712f155,784811021
65f736c3fee3d14c31a57d1f,652612357
66e9c614882d58c022de7a2c,1097476386
8c787c1e6161b18601e6d7de,539743145
29a115ba5b198689fce5f93b,473410058
de8ee990e70c8e5ad167dc89,749843658
0b65098a19c2fc1caa6577ed,1138418527
70ea0403b722a1dae1ff9b18,774749106
5c77e242474e477513b60ad8,552809374
1655a92b20740a11a5889519,584261860
1709b1446b20b21482dd2d36,802999702
e5dba7fa0cfb81488b0c331e,677757375
d09dc3a3270073e5f1cb353c,1032618659
368e740cb71b9175fe5b7b6a,1379915007
b8a8ad4c0215077d3e5aa472,901424322
1f4a78e094987ce29f054fb8,733116157
aae3a99ac764b8e9bfc562cf,984650528
a63ecc5539e8725af4128cb5,740910129
a29e18f37ded2e901181d7d2,853017178
14ead7469d05e5eacce6a575,760236826
1cbf39c44f6b0fdbf9554845,791284126
9012294b64280c565a88a1d8,808764698
dc0e9ce44b9932c6e48a9390,720427936
a4f272acb4b3b4f5fc72e99d,807227764
b0a7295da89516be1c44512e,779666461
b638b937d4f62949b9eb9fce,1021290262
cadd4a6e1075b57f7b74c63e,814016586
a88f4eeeeac5ccd1ba9b8a4e,844804336
29616bf14b5f1cd42786a91d,666004192
f03f97ca55e9a43928c18237,727015269
5fb9bd3aee2e1320dcbea448,576205346
34bcfc2f0cefad790922879e,831337035
8c9849cf3d20991e5126420b,688698633
ca7b9296080c9fc9fb232782,943758605
63a5989d0dad994a6af7734c,537691648
7d25023ecf668945c87e0666,823118523
fde3d4a4a819b1fa40530238,663176646
e3338ac993873aca45755dc8,671445327
bfeab1b12dd82efa96efac31,428942879
2d564574f0191164ff1d068b,582771386
5529d858e9c9e3e92ce8a95a,574731245
2755af908b841e9024718b3d,604906487
623df36ea9610ed5c58dbd8b,599693217
77924a3c7880310a4822e5a7,521279240
24fd0b7f75feda5db89a4127,604701686
c2b9a3b2747f32d26c8219fe,571578881
3c3c7861a9727bedf5e3cb29,833250413
822ba8fd3c7392bda84461a4,724115055
4625168852b335b223a05bb3,589012073
b732ff1637ec53286e890865,657018441
706bddaf0b87e4f076247450,684666973
917218fe1425d2c222da1ed3,549316555
7ac0428c4b7197ca14f3b86a,936539169
e828e83be8651bc2e07641e2,514004018
4d069f925100b6cad0b657b8,618175787
a50640d13126880a423521e8,831829483
45e92799de1a5334c3d2d72f,550918818
93ca9e75cbeaceee69b4f0e4,1002138261
8fc4070ce12262679c381515,812800868
63182bbbd5f94cea67de2d8b,771466363
6e163c3a0e30e7bf1e909661,1029557431
3cd016f68705e73b819cf74b,785433168
3da41d55a2b9f78c2b10c75d,784170905
0eb8f10c9d5ded1b09f60baf,716620563
330c37fb5065311564fd35a2,559311603
b849cef46f19e13d3fc9d5c5,753348150
7bc034984b19479f29886cc9,856155866
5cae4522fa829a1614739b64,887499996
bf6bd06201e60a4c98c8623d,769875895
549ebb2f616d50ca778e92cb,846043607
448ad6cf4b43298a39c7b5e6,685431334
e9a37a1a4150461126dbb6e9,561516017
1d4c50978603ef41377af057,734512412
bb71a24bc5ea4051d84ecacd,986737257
286ab2411118455780314355,526711432
045108344bf09b01b597e7ce,780835903
d714e15ab5c2d5a2503bffcb,829593208
60823c81f0b98e8a57192a9b,683208987
dfa988a524343181a0d3ead5,773330339
fe8bcbd17b16ad023a202843,872691481
69fe76202cd89637a15de1d4,722877364
e7cf67cbc08fa04be9f0a3d4,877542456
670583e7a2ec6e337429fbf9,816252807
796935018bf2b241646a2dae,699694685
5f5856dd16c0e5131835e650,610050836
ea2e380226005bb55c724ce1,994161161
f40defb11ff73ba4e3db7611,966028606
a4b2dd2771f49951c027eef2,978087880
a949ede7227c8f8587715029,756304750
83f402857435d4fadb27fa36,974620438
36ab522893b5f01caea4cd0d,1123390217
8e4875b7ecd0898571f0b1ae,673402380
7ef3f8bfd0368696369ac957,536614424
73ec13a5687c542137eb9a41,588514124
6334eb4a37d102ee00c6e2a1,650072750
fab91f0b03598c943fa425dd,717966248
c57c3c7edd591e16c0b7c1f6,727905683
03aea1b6ff072f117ec733af,639385151
91b57e8d6c41b7afe949bcba,658602059
ebbc5fdad817b304af3585c4,637989670
0232a50c9afca03cbf4277c8,788062621
05b12b1916e51a804419c654,643717705
95c9cee9b36fd1d68f647aa5,819556437
3d31144a77cb51647f3deb02,788270890
ea87e3259c2b0d6263d39a2f,740557487
61f634438de4a10a861f42c0,745627585
c3ca43d0474dea2f2dfb9791,691509155
a13a3638569b89ddf1260470,534208794
124959d1429de095473bf5a0,1001370306
4d85bbc09ae56cd85a8f87c6,766285236
2c13f29a8b9ac9b464e3a582,765287370
70215712bdd8ae7585520550,641298036
3352469ca509e8ca652fad1a,570343343
893caa7433c200e0d43e9f27,1121493836
767cb14f03c909c595c2a731,557563550
11433baf7716402e8c58bd33,959653687
e07ca567b0678126a1aec803,864370218
b2286067a73bc0049328b55b,556869455
c85d56080167254c7bc19303,856187367
5b9ef8d6defdaf13dccc5ae9,875976863
f7972b1936c6d9e95d3f632b,1144670649
defd03ae7d0c0a44baf80abd,754805447
6fffb7958a58a73b0e16f2b2,1046156971
5d86a1db39e324770ae58efa,575773455
